,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,30.34,19.52,16.94,19.49,27.36,19.43,22.71,21.83,23.06,21.39
Price/Earnings Average,29.07,16.56,16.10,18.21,26.48,18.14,21.97,22.01,21.30,21.38
Price/Earnings High,31.32,19.93,18.03,20.09,30.10,21.22,23.98,24.86,23.50,23.87
Price/Earnings Low,25.72,14.58,14.35,15.42,23.82,15.52,18.73,16.66,18.07,17.63
Price/Book Value,9.65,10.35,8.01,8.11,8.61,7.84,7.91,7.06,7.21,6.38
Price/Book Value Average,9.24,8.78,7.61,7.57,8.33,7.32,7.66,7.12,6.66,6.38
Price/Book Value High,9.96,10.57,8.52,8.36,9.47,8.56,8.36,8.05,7.34,7.12
Price/Book Value Low,8.18,7.73,6.78,6.41,7.50,6.26,6.53,5.39,5.65,5.26
Price/Tangible Book Value,1.40,1.78,1.60,1.86,2.07,2.16,2.42,2.25,2.44,2.28
Price/Tangible Book Value Average,1.34,1.51,1.52,1.74,2.00,2.01,2.34,2.27,2.25,2.28
Price/Tangible Book Value High,1.45,1.81,1.70,1.92,2.28,2.36,2.56,2.56,2.48,2.54
Price/Tangible Book Value Low,1.19,1.33,1.35,1.47,1.80,1.72,2.00,1.72,1.91,1.88
Price/Sales,1.50,1.89,1.75,2.09,2.32,2.52,3.18,3.28,3.57,2.89
Price/Sales Average,1.44,1.60,1.66,1.96,2.24,2.35,3.08,3.31,3.30,2.89
Price/Sales High,1.55,1.93,1.86,2.16,2.55,2.75,3.36,3.74,3.64,3.22
Price/Sales Low,1.27,1.41,1.48,1.66,2.02,2.01,2.62,2.50,2.80,2.38
Price/Cash Flow,5.18,7.37,5.29,5.99,6.80,7.30,8.67,11.01,13.74,10.15
Price/Cash Flow Average,4.96,6.26,5.03,5.60,6.58,6.81,8.38,11.10,12.70,10.15
Price/Cash Flow High,5.35,7.53,5.63,6.18,7.48,7.97,9.15,12.54,14.01,11.33
Price/Cash Flow Low,4.39,5.51,4.48,4.74,5.92,5.83,7.15,8.40,10.77,8.37
Price/Free Cash Flow,5.08,7.09,5.18,5.86,6.65,7.18,8.60,10.68,4.43,4.09
Price/Free Cash Flow Average,4.87,6.02,4.92,5.48,6.43,6.71,8.32,10.76,4.09,4.09
Price/Free Cash Flow High,5.25,7.24,5.51,6.04,7.31,7.85,9.08,12.16,4.51,4.56
Price/Free Cash Flow Low,4.31,5.30,4.39,4.64,5.79,5.74,7.09,8.15,3.47,3.37
EV/Sales,2.62,3.06,2.97,3.41,3.70,3.98,4.87,5.36,5.74,4.81
EV/Sales Average,2.56,2.77,2.88,3.27,3.63,3.81,4.77,5.39,5.46,4.84
EV/Sales High,2.67,3.10,3.08,3.47,3.93,4.21,5.05,5.83,5.81,5.18
EV/Sales Low,2.39,2.58,2.70,2.97,3.40,3.47,4.31,4.57,4.96,4.32
EV/EBITDA,7.96,9.06,8.49,8.98,9.49,10.48,12.25,12.67,14.06,12.96
EV/EBITDA Average,7.77,8.21,8.24,8.62,9.29,10.04,11.99,12.73,13.39,13.04
EV/EBITDA High,8.10,9.18,8.81,9.15,10.08,11.09,12.70,13.77,14.22,13.95
EV/EBITDA Low,7.26,7.65,7.72,7.83,8.72,9.14,10.85,10.79,12.15,11.65
EV/EBIT,12.91,14.78,14.38,14.98,15.68,18.45,22.71,23.90,27.52,25.26
EV/EBIT Average,12.60,13.39,13.96,14.38,15.36,17.68,22.23,24.03,26.21,25.41
EV/EBIT High,13.15,14.97,14.92,15.27,16.66,19.54,23.54,25.99,27.85,27.20
EV/EBIT Low,11.78,12.47,13.08,13.06,14.41,16.10,20.10,20.35,23.79,22.72
Last Price,36.14,47.15,44.00,52.46,58.99,64.94,76.56,76.97,89.06,88.92
High Price,37.31,48.14,46.81,54.08,64.89,70.95,80.85,87.66,90.77,99.20
Low Price,30.64,35.22,37.26,41.50,51.35,51.89,63.13,58.74,69.79,73.28
Enterprise Value,15286,18530,18100,20694,22862,25040,28772,31076,36684,38271
Enterprise Value Average,14920,16793,17570,19856,22400,23987,28162,31234,34937,38497
Enterprise Value High,15569,18770,18782,21087,24293,26509,29828,33783,37124,41204
Enterprise Value Low,13951,15635,16465,18035,21009,21849,25466,26458,31718,34413
