,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,8768,11439,10674,12727,14311,15878,18849,19497,22951,23297
- Cash & Cash Equivalents,30,5,292,9,10,16,16,139,8,10
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,142,142,142,142,142,142,142,142,129,129
+ Total Debt,6406,6954,7576,7834,8419,9036,9797,11576,13612,15095
Enterprise Value,15286,18530,18100,20694,22862,25040,28772,31076,36684,38271
Total Capital,7457,8201,9051,9546,10223,11204,12321,14478,16926,18873
Total Debt/Capital (%),85.91,84.79,83.70,82.07,82.35,80.65,79.51,79.96,80.42,79.98
Total Debt / EV,0.42,0.38,0.42,0.38,0.37,0.36,0.34,0.37,0.37,0.39
EV/Sales,2.62,3.06,2.97,3.41,3.70,3.98,4.87,5.36,5.74,4.81
EV/EBITDA,7.96,9.06,8.49,8.98,9.49,10.48,12.25,12.67,14.06,12.96
EV/EBIT,12.91,14.78,14.38,14.98,15.68,18.45,22.71,23.90,27.52,25.26
EV/Cash Flow to Firm,7.87,10.53,8.09,8.75,9.98,10.09,11.59,14.92,18.42,14.28
EV/Free Cash Flow to Firm,7.69,10.11,7.91,8.55,9.71,9.88,11.45,14.46,6.65,6.31
Diluted Market Cap,8836,11523,10718,12769,14405,15962,18918,19142,22942,23075
Diluted Enterprise Value,15354,18614,18144,20736,22956,25124,28841,30721,36675,38289
EV per Share,63.01,76.38,74.61,85.30,94.24,102.41,116.86,122.68,142.35,146.07
TTM Sales,5838,6053,6098,6076,6177,6291,5910,5794,6394,7957
TTM EBITDA,1921,2045,2133,2304,2410,2390,2348,2453,2610,2953
TTM Operating Income,1184,1254,1259,1381,1458,1357,1267,1300,1333,1515
TTM Cash Flow to Firm,1942,1759,2236,2365,2291,2481,2483,2083,1992,2681
TTM Free Cash Flow to Firm,1987,1833,2288,2420,2354,2533,2514,2149,5515,6061
