,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.01,0.00,0.14,0.00,0.00,0.01,0.01,0.06,0.00,0.07
Current Ratio,0.80,0.91,0.92,0.60,0.55,0.57,0.57,0.76,0.70,0.79
Quick Ratio,0.38,0.34,0.49,0.30,0.29,0.32,0.30,0.41,0.29,0.40
CFO/Avg Current Liab,0.81,0.66,0.93,0.89,0.75,0.77,0.84,0.74,0.66,0.73
Common Equity/Total Assets,4.32,4.87,5.64,6.36,6.41,7.44,8.23,8.62,8.91,9.63
Long-Term Debt/Equity (%),82.32,89.28,97.07,91.03,96.83,101.11,108.71,122.00,127.81,128.65
Long-Term Debt/Capital (%),73.81,74.63,76.01,69.09,69.39,70.14,72.36,76.52,74.22,72.51
Long-Term Debt/Total Assets (%),26.16,26.99,29.10,26.70,27.34,28.88,30.81,34.59,35.15,36.10
Total Debt/Equity (%),95.81,101.44,106.88,108.13,114.92,116.25,119.46,127.49,138.49,141.91
Total Debt/Capital (%),85.91,84.79,83.70,82.07,82.35,80.65,79.51,79.96,80.42,79.98
Total Debt/Total Assets (%),30.44,30.67,32.05,31.72,32.45,33.20,33.86,36.14,38.09,39.82
CFO/Total Liabilities,11.79,9.80,12.19,12.16,11.30,11.16,10.47,7.53,6.41,8.30
CFO/CapEx,37.62,20.96,38.79,38.60,33.40,41.73,70.00,26.17,0.47,0.67
Altman's Z-Score,0.87,0.95,0.90,0.91,0.92,0.95,0.97,0.93,0.93,0.97
