,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,74788,82067,126151,123513,164346,176505,184951,179447,199956,154679
ST Debt,5498,6056,7636,9832,38374,10255,11438,3470,25875,7597
LT Debt,69290,76011,118515,113681,125972,166250,173513,175977,174081,147082
Total Debt/EBITDA,1.53,2.55,2.70,2.44,3.48,3.23,3.21,3.34,3.91,3.78
Net Debt/EBITDA,1.46,2.29,2.59,2.33,2.41,3.14,2.62,2.74,3.08,3.23
Total Debt/EBIT,2.45,5.92,5.09,5.00,7.18,6.75,6.29,7.10,7.08,6.75
Net Debt/EBIT,2.34,5.30,4.88,4.76,4.98,6.55,5.13,5.83,5.58,5.78
EBITDA to Interest Expense,12.40,8.90,11.36,10.30,7.50,6.86,6.84,6.79,7.42,6.70
EBITDA-CapEx/Interest Expense,7.09,3.03,6.69,5.91,4.23,4.25,4.54,4.81,5.17,3.49
EBIT to Interest Expense,7.74,3.84,6.02,5.03,3.63,3.29,3.49,3.19,4.10,3.75
Interest Expense,3940,3613,4120,4910,6300,7957,8422,7925,6884,6108
Common Equity/Total Assets,13.55,11.69,10.00,10.21,12.83,12.48,11.88,8.57,9.06,-2.93
Long-Term Debt/Equity (%),75.74,87.45,95.85,91.60,88.71,85.75,85.93,98.18,94.68,138.16
Long-Term Debt/Capital (%),61.36,65.05,70.85,68.60,56.62,65.80,64.69,72.69,65.09,96.87
Long-Term Debt/Total Assets (%),24.94,25.96,29.50,28.15,28.37,31.26,31.44,33.47,31.56,36.51
Total Debt/Equity (%),81.75,94.41,102.03,99.52,115.73,91.04,91.59,100.12,108.76,145.30
Total Debt/Capital (%),66.23,70.23,75.41,74.53,73.87,69.85,68.95,74.12,74.76,101.87
Total Debt/Total Assets (%),26.92,28.03,31.40,30.59,37.01,33.19,33.51,34.13,36.25,38.40
Net Debt to Equity,78.10,84.52,97.89,94.86,80.17,88.35,74.79,82.29,85.68,124.29
Net Debt/Capital (%),65.20,67.87,74.63,73.61,66.19,69.22,58.97,63.48,63.96,89.32
EBITDA,48874,32139,46801,50555,47271,54572,57630,53801,51113,40932
EBITDA-CapEx,27930,10940,27583,29039,26624,33814,38195,38126,35568,21306
Operating Income (Loss),30479,13866,24785,24708,22884,26142,29413,25285,28251,22911
