,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.10,0.23,0.11,0.11,0.62,0.08,0.18,0.15,0.25,0.07
Current Ratio,0.66,0.86,0.75,0.76,0.97,0.80,0.80,0.82,0.70,0.59
Quick Ratio,0.46,0.62,0.45,0.45,0.82,0.49,0.51,0.47,0.45,0.27
CFO/Avg Current Liab,1.04,0.87,0.84,0.80,0.58,0.60,0.73,0.65,0.56,0.45
Common Equity/Total Assets,13.55,11.69,10.00,10.21,12.83,12.48,11.88,8.57,9.06,-2.93
Long-Term Debt/Equity (%),75.74,87.45,95.85,91.60,88.71,85.75,85.93,98.18,94.68,138.16
Long-Term Debt/Capital (%),61.36,65.05,70.85,68.60,56.62,65.80,64.69,72.69,65.09,96.87
Long-Term Debt/Total Assets (%),24.94,25.96,29.50,28.15,28.37,31.26,31.44,33.47,31.56,36.51
Total Debt/Equity (%),81.75,94.41,102.03,99.52,115.73,91.04,91.59,100.12,108.76,145.30
Total Debt/Capital (%),66.23,70.23,75.41,74.53,73.87,69.85,68.95,74.12,74.76,101.87
Total Debt/Total Assets (%),26.92,28.03,31.40,30.59,37.01,33.19,33.51,34.13,36.25,38.40
CFO/Total Liabilities,18.68,15.22,12.90,14.07,12.58,12.90,13.90,12.45,11.41,10.80
CFO/CapEx,1.66,1.48,1.87,1.83,1.84,2.10,2.50,2.75,2.70,1.63
Altman's Z-Score,2.22,1.74,1.83,1.96,1.71,1.74,1.75,1.47,1.34,0.95
