,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,7.82,21.53,11.07,15.27,6.15,7.52,15.53,0,6.75,0
Price/Earnings Average,7.87,21.85,10.77,14.10,6.10,8.81,13.49,-31.30,7.62,-15.30
Price/Earnings High,8.66,23.67,11.61,15.76,6.80,10.38,15.79,-39.82,9.23,-17.68
Price/Earnings Low,7.28,20.05,9.86,11.99,5.15,7.08,11.25,-26.26,6.00,-11.87
Price/Book Value,3.69,3.90,4.01,4.78,3.16,2.36,3.26,3.40,2.67,-11.13
Price/Book Value Average,3.72,3.96,3.91,4.42,3.14,2.76,2.83,3.71,3.02,-11.26
Price/Book Value High,4.09,4.29,4.21,4.94,3.50,3.26,3.32,4.72,3.66,-13.01
Price/Book Value Low,3.44,3.63,3.58,3.76,2.65,2.22,2.37,3.11,2.38,-8.74
Price/Tangible Book Value,-3.47,-2.68,-1.59,-2.01,-2.32,-1.35,-2.10,-1.50,-1.23,-1.44
Price/Tangible Book Value Average,-3.50,-2.72,-1.54,-1.86,-2.30,-1.58,-1.82,-1.64,-1.39,-1.46
Price/Tangible Book Value High,-3.85,-2.95,-1.66,-2.08,-2.57,-1.86,-2.13,-2.08,-1.68,-1.69
Price/Tangible Book Value Low,-3.23,-2.50,-1.41,-1.58,-1.94,-1.27,-1.52,-1.37,-1.09,-1.13
Price/Sales,1.11,1.01,1.01,1.21,1.13,0.85,1.19,0.90,0.79,1.09
Price/Sales Average,1.12,1.03,0.98,1.12,1.12,1.00,1.03,0.98,0.90,1.11
Price/Sales High,1.23,1.11,1.06,1.25,1.25,1.18,1.21,1.24,1.09,1.28
Price/Sales Low,1.03,0.94,0.90,0.95,0.94,0.80,0.86,0.82,0.71,0.86
Price/Cash Flow,4.10,4.28,4.12,5.04,4.76,3.34,4.43,3.57,3.20,4.12
Price/Cash Flow Average,4.13,4.34,4.00,4.65,4.73,3.91,3.85,3.90,3.61,4.17
Price/Cash Flow High,4.54,4.70,4.32,5.20,5.27,4.61,4.51,4.96,4.37,4.82
Price/Cash Flow Low,3.82,3.98,3.67,3.96,3.99,3.15,3.21,3.27,2.84,3.24
Price/Free Cash Flow,2.57,2.56,2.69,3.27,3.10,2.27,3.18,2.63,2.44,2.70
Price/Free Cash Flow Average,2.59,2.60,2.62,3.02,3.07,2.66,2.76,2.87,2.76,2.74
Price/Free Cash Flow High,2.85,2.81,2.82,3.37,3.43,3.14,3.24,3.65,3.34,3.16
Price/Free Cash Flow Low,2.39,2.38,2.40,2.57,2.59,2.14,2.31,2.41,2.17,2.12
EV/Sales,1.64,1.57,1.93,1.93,1.84,1.98,2.23,1.98,1.95,2.41
EV/Sales Average,1.65,1.58,1.90,1.84,1.83,2.13,2.08,2.06,2.06,2.42
EV/Sales High,1.75,1.67,1.98,1.97,1.96,2.33,2.25,2.33,2.24,2.60
EV/Sales Low,1.56,1.50,1.81,1.67,1.66,1.92,1.91,1.91,1.87,2.18
EV/EBITDA,4.31,6.46,6.05,6.25,6.25,6.19,7.02,6.33,6.46,7.11
EV/EBITDA Average,4.33,6.52,5.96,5.95,6.22,6.68,6.53,6.59,6.79,7.15
EV/EBITDA High,4.62,6.87,6.22,6.37,6.65,7.28,7.08,7.44,7.42,7.66
EV/EBITDA Low,4.12,6.17,5.68,5.41,5.63,6.02,6.00,6.09,6.16,6.43
EV/EBIT,6.92,14.97,11.43,12.79,12.90,12.91,13.75,13.47,11.68,12.71
EV/EBIT Average,6.95,15.11,11.25,12.18,12.85,13.94,12.79,14.02,12.29,12.78
EV/EBIT High,7.41,15.93,11.75,13.04,13.74,15.19,13.87,15.83,13.42,13.68
EV/EBIT Low,6.60,14.31,10.72,11.07,11.62,12.57,11.75,12.96,11.15,11.48
Last Price,26.59,25.74,26.24,32.12,29.37,21.50,29.49,21.52,18.72,18.41
High Price,29.46,28.31,27.53,33.15,32.50,29.68,29.98,29.87,25.59,21.53
Low Price,24.74,23.97,23.39,25.23,24.58,20.24,21.37,19.70,16.63,14.46
Enterprise Value,210890,207530,283234,315899,295282,337618,404445,340610,329962,291161
Enterprise Value Average,211821,209519,278879,300821,293966,364370,376328,354600,347211,292715
Enterprise Value High,225890,220850,291170,322205,314525,397180,408061,400137,379044,313401
Enterprise Value Low,201259,198363,265737,273612,265929,328488,345597,327640,315076,263006
