,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,5226,5187,6145,6139,6139,7282,7255,7126,7141,7128
Diluted Weighted Avg Shares,5385,5221,5646,6189,6183,6806,7348,7183,7503,7587
Basic Weighted Avg Shares,5368,5205,5628,6168,6164,6778,7319,7157,7168,7166
Revenue per Share,23.99,25.45,26.08,26.55,26.05,25.19,24.76,24.00,23.56,16.85
EBITDA per Share,9.10,6.17,8.32,8.20,7.67,8.05,7.87,7.52,7.13,5.71
Operating Income per Share,5.68,2.66,4.40,4.01,3.71,3.86,4.02,3.53,3.94,3.20
"Basic EPS, GAAP",3.40,1.20,2.37,2.10,4.78,2.86,1.90,-0.75,2.77,-1.22
Basic EPS from Cont Ops,3.46,1.25,2.43,2.16,4.84,2.94,2.05,-0.53,3.00,-0.96
"Diluted EPS, GAAP",3.39,1.19,2.36,2.10,4.76,2.85,1.89,-0.75,2.65,-1.15
Diluted EPS from Cont Ops,3.45,1.25,2.42,2.15,4.83,2.93,2.04,-0.53,2.86,-0.91
Dividend per Share,1.81,1.84,1.81,1.91,1.95,1.98,2.03,2.09,2.10,1.38
Cash Flow per Share,6.48,6.02,6.38,6.38,6.17,6.43,6.65,6.03,5.85,4.47
Free Cash Flow per Basic Share,2.58,1.95,2.96,2.89,2.82,3.37,3.99,3.84,3.68,1.73
Cash & Equivalents per Share,0.64,1.66,0.83,0.94,8.23,0.71,1.67,1.37,2.96,0.52
Book Value per Share,7.20,6.60,6.54,6.72,9.28,9.12,9.04,6.33,7.00,-1.65
Tangible Book Value per Share,-7.65,-9.59,-16.54,-15.96,-12.66,-15.97,-14.05,-14.36,-15.24,-12.75
