,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,138947,133512,161235,197199,180288,156522,213911,153336,133652,131226
- Cash & Cash Equivalents,3339,8603,5121,5788,50498,5204,12130,9740,21169,3701
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,494,554,969,975,1146,9795,17713,17567,17523,8957
+ Total Debt,74788,82067,126151,123513,164346,176505,184951,179447,199956,154679
Enterprise Value,210890,207530,283234,315899,295282,337618,404445,340610,329962,291161
Total Capital,112918,116852,167286,165717,222487,252674,268221,242092,267450,151842
Total Debt/Capital (%),66.23,70.23,75.41,74.53,73.87,69.85,68.95,74.12,74.76,101.87
Total Debt / EV,0.35,0.40,0.45,0.39,0.56,0.52,0.46,0.53,0.61,0.53
EV/Sales,1.64,1.57,1.93,1.93,1.84,1.98,2.23,1.98,1.95,2.41
EV/EBITDA,4.31,6.46,6.05,6.25,6.25,6.19,7.02,6.33,6.46,7.11
EV/EBIT,6.92,14.97,11.43,12.79,12.90,12.91,13.75,13.47,11.68,12.71
EV/Cash Flow to Firm,5.63,6.16,7.34,7.41,5.86,6.75,7.29,6.34,6.95,6.39
EV/Free Cash Flow to Firm,3.61,3.78,4.90,4.92,4.15,4.77,5.40,4.91,5.24,4.46
Diluted Market Cap,143166,134389,148144,198805,181567,146298,216666,154565,140426,139677
Diluted Enterprise Value,215109,208407,270143,317505,296561,327394,407200,341839,336736,299612
EV per Share,40.35,40.01,46.09,51.46,48.10,46.37,55.75,47.80,46.21,40.85
TTM Sales,128752,132447,146801,163786,160546,170756,181193,171760,168864,120741
TTM EBITDA,48874,32139,46801,50555,47271,54572,57630,53801,51113,40932
TTM Operating Income,30479,13866,24785,24708,22884,26142,29413,25285,28251,22911
TTM Cash Flow to Firm,37428,33702,38605,42648,50431,49985,55497,53733,47444,45593
TTM Free Cash Flow to Firm,58372,54901,57823,64164,71078,70743,74932,69408,62989,65219
