,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,14792,14580,13525,13014,12923,13547,13578,13770,14181,15315
+ Sales & Services Revenue,14792,14580,13525,13014,12923,13547,13578,13770,14181,15315
- Cost of Revenue,8689,9517,8844,8259,7901,8821,9197,9043,9621,10700
+ Cost of Goods & Services,8689,9517,8844,8259,7901,8821,9197,9043,9621,10700
Gross Profit,6103,5063,4681,4755,5022,4726,4381,4727,4560,4615
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3266,4039,3590,3360,3076,3020,2980,2966,2808,2980
"+ Selling, General & Admin",3266,4039,3590,3360,3076,3020,2980,2966,2808,2980
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),2837,1024,1091,1395,1946,1706,1401,1761,1752,1635
- Non-Operating (Income) Loss,231,199,318,468,16,377,96,160,-214,438
"+ Interest Expense, Net",235,209,227,406,256,287,284,281,223,218
+ Interest Expense,235,209,227,406,256,287,284,281,223,218
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-4,-10,91,62,-240,90,-188,-121,-437,220
Pretax Income,2606,825,773,927,1930,1329,1305,1601,1966,1197
- Income Tax Expense (Benefit),792,186,159,233,412,181,321,323,474,244
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1808,633,614,695,1518,1344,977,1264,1495,962
- Net Extraordinary Losses (Gains),2,2,0,2,249,16,34,26,14,4
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,2,2,0,2,249,16,34,26,14,4
Income (Loss) Incl. MI,1806,631,614,693,1269,1328,943,1238,1481,958
- Minority Interest,-1,-1,0,-1,0,-8,-17,-13,-7,-2
"Net Income, GAAP",1807,632,614,694,1269,1336,960,1251,1488,960
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1807,632,614,694,1269,1336,960,1251,1488,960
Basic Weighted Avg Shares,363,358,354,350,346,347,342,343,341,342
"Basic EPS, GAAP",4.98,1.77,1.73,1.98,3.67,3.85,2.81,3.65,4.36,2.81
Basic EPS from Cont Ops,4.98,1.77,1.73,1.99,4.39,3.87,2.86,3.69,4.38,2.82
Diluted Weighted Avg Shares,365,360,356,354,346,348,343,345,344,344
"Diluted EPS, GAAP",4.95,1.76,1.72,1.96,3.67,3.84,2.80,3.63,4.33,2.79
Diluted EPS from Cont Ops,4.95,1.76,1.72,1.96,4.39,3.86,2.85,3.67,4.35,2.80
EBITDA,3369,1527,1625,1912,2427,2222,1885,2240,2219,2113
EBITDA Margin (%),22.78,10.47,12.01,14.69,18.78,16.40,13.88,16.27,15.65,13.80
EBITA,2837,1024,1091,1395,1946,1706,1401,1761,1752,1635
EBIT,2837,1024,1091,1395,1946,1706,1401,1761,1752,1635
Gross Margin (%),41.26,34.73,34.61,36.54,38.86,34.89,32.27,34.33,32.16,30.13
Operating Margin (%),19.18,7.02,8.07,10.72,15.06,12.59,10.32,12.79,12.35,10.68
Profit Margin (%),12.22,4.33,4.54,5.33,9.82,9.86,7.07,9.08,10.49,6.27
Sales per Employee,488556,489426,402805,348257,391606,398441,438000,444194,457452,510500
Dividend per Share,1.80,1.90,1.98,2.05,2.13,2.20,2.25,2.28,2.31,2.33
Depreciation Expense,532,503,534,517,481,516,484,479,467,478
