,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,29524,27635,29540,21324,20070,20784,21853,20948,19618,21057
ST Debt,2669,1746,1216,1133,1380,2451,1933,925,722,775
LT Debt,26855,25889,28324,20191,18690,18333,19920,20023,18896,20282
Total Debt/EBITDA,71.83,43.80,261.42,67.06,90.41,129.09,47.51,45.84,96.17,169.81
Net Debt/EBITDA,44.00,22.06,105.56,22.63,25.14,33.73,12.01,15.86,32.99,30.69
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,0,0.48,0.09,0.24,0.17,0.11,0.30,0.29,0.14,0.08
EBITDA-CapEx/Interest Expense,0,0.48,0.09,0.24,0.17,0.11,0.30,0.29,0.14,0.08
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,0,1308,1302,1315,1322,1414,1540,1570,1474,1589
Common Equity/Total Assets,1.99,2.14,2.50,2.80,3.43,3.74,3.68,3.27,3.91,4.85
Long-Term Debt/Equity (%),74.84,62.29,67.56,43.81,34.39,37.39,31.26,29.35,30.18,64.29
Long-Term Debt/Capital (%),60.13,60.06,58.39,46.42,38.26,35.48,35.92,38.15,33.15,36.60
Long-Term Debt/Total Assets (%),3.67,3.72,3.74,2.58,2.25,2.25,2.22,2.13,2.02,2.94
Total Debt/Equity (%),82.28,66.49,70.46,46.27,36.93,42.39,34.30,30.71,31.33,66.75
Total Debt/Capital (%),66.10,64.11,60.89,49.02,41.08,40.22,39.41,39.91,34.41,38.00
Total Debt/Total Assets (%),4.03,3.97,3.90,2.72,2.41,2.55,2.44,2.23,2.09,3.06
Net Debt to Equity,50.40,33.49,28.45,15.62,10.27,11.08,8.67,10.62,10.75,12.06
Net Debt/Capital (%),54.43,47.35,38.60,24.50,16.24,14.95,14.12,18.68,15.25,9.97
EBITDA,411,631,113,318,222,161,460,457,204,124
EBITDA-CapEx,411,631,113,318,222,161,460,457,204,124
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
