,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),-4.35,9.38,33.35,21.37,31.16,13.81,13.19,-1.17,22.92,-4.70
Return on Assets (%),-0.09,0.19,0.78,0.57,0.97,0.49,0.49,-0.04,0.82,-0.20
Return on Capital (%),0,5.04,14.28,11.68,0,10.56,10.06,0,16.19,0
Return on Invested Capital (%),0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
EBITDA Margin (%),0.99,1.38,0.23,0.61,0.41,0.28,0.80,0.92,0.33,0.23
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Incremental Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Pretax Margin (%),-4.06,4.40,15.64,10.95,12.03,8.40,8.88,-0.65,15.28,-3.58
Profit Margin (%),-1.61,3.01,11.36,8.39,14.58,7.08,7.31,-0.75,12.58,-3.12
Net Income to Common Margin (%),-1.61,3.01,11.36,8.39,14.58,7.08,7.31,-0.75,12.58,-3.12
Effective Tax Rate (%),0,22.55,26.67,23.40,0,17.00,18.62,0,17.84,0
Dvd Payout Ratio (%),-184.13,58.85,19.42,29.73,16.23,38.51,38.72,2153.66,23.07,-106.69
Sustainable Growth Rate (%),-12.35,3.86,26.88,15.01,26.11,8.49,8.08,24.10,17.63,-9.72
