,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,42370,41837,36738,44701,48585,33177,37044,30704,40876,36399
- Cash & Cash Equivalents,11439,13718,17612,14127,14490,15353,16327,13701,12888,17251
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,603,579,33,225,275,414,604,785,732,955
+ Total Debt,29524,27635,29540,21324,20070,20784,21853,20948,19618,21057
Enterprise Value,-243421,-211652,-259003,-286552,-305289,-321103,-353389,-381969,-330707,-266559
Total Capital,44664,43108,48510,43501,48855,51674,55454,52488,57008,55410
Total Debt/Capital (%),66.10,64.11,60.89,49.02,41.08,40.22,39.41,39.91,34.41,38.00
Total Debt / EV,-0.12,-0.13,-0.11,-0.07,-0.07,-0.06,-0.06,-0.05,-0.06,-0.08
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
EV/Free Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
Diluted Market Cap,42857,42473,37844,46468,50125,34421,38164,30655,42377,37029
Diluted Enterprise Value,61545,56969,49805,53890,55980,40266,44294,38687,49839,41790
EV per Share,0,0,0,0,0,0,0,0,0,0
TTM Sales,41461,45853,49685,52080,53924,57570,57243,49834,61408,52776
TTM EBITDA,411,631,113,318,222,161,460,457,204,124
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,8445,20409,14850,15785,15060,22838,20878,9544,11023,6513
TTM Free Cash Flow to Firm,8445,20409,14850,15785,15060,22838,20878,9544,11023,6513
