,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,1.99,2.14,2.50,2.80,3.43,3.74,3.68,3.27,3.91,4.85
Long-Term Debt/Equity (%),74.84,62.29,67.56,43.81,34.39,37.39,31.26,29.35,30.18,64.29
Long-Term Debt/Capital (%),60.13,60.06,58.39,46.42,38.26,35.48,35.92,38.15,33.15,36.60
Long-Term Debt/Total Assets (%),3.67,3.72,3.74,2.58,2.25,2.25,2.22,2.13,2.02,2.94
Total Debt/Equity (%),82.28,66.49,70.46,46.27,36.93,42.39,34.30,30.71,31.33,66.75
Total Debt/Capital (%),66.10,64.11,60.89,49.02,41.08,40.22,39.41,39.91,34.41,38.00
Total Debt/Total Assets (%),4.03,3.97,3.90,2.72,2.41,2.55,2.44,2.23,2.09,3.06
CFO/Total Liabilities,1.21,2.96,1.94,2.00,1.73,2.83,2.36,0.96,1.12,0.78
CFO/CapEx,0,0,0,0,0,0,0,0,0,0
Altman's Z-Score,0.12,0.13,0.13,0.14,0.15,0.15,0.14,0.12,0.15,0.18
