,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,-2.46,-1.57,-0.82,-0.24,0.49,1.26,1.92,1.53,1.27,1.88
Long-Term Debt/Equity (%),69.82,68.52,107.17,80.82,85.13,77.69,83.50,64.28,36.79,54.51
Long-Term Debt/Capital (%),114.01,71.37,94.45,64.76,58.12,65.26,62.51,66.21,60.00,55.82
Long-Term Debt/Total Assets (%),7.16,6.54,9.95,8.33,8.84,7.93,9.04,6.79,4.08,5.30
Total Debt/Equity (%),78.87,106.40,116.50,116.73,131.88,95.86,105.60,65.69,38.52,65.92
Total Debt/Capital (%),128.80,110.83,102.67,93.54,90.04,80.52,79.05,67.66,62.82,67.51
Total Debt/Total Assets (%),8.09,10.16,10.81,12.03,13.69,9.78,11.43,6.94,4.28,6.40
CFO/Total Liabilities,1.90,1.48,1.60,1.36,2.09,1.77,1.62,1.20,1.33,2.44
CFO/CapEx,9.91,14.86,11.10,10.09,10.07,15.69,14.71,11.12,8.35,18.82
Altman's Z-Score,0.10,0.11,0.11,0.13,0.15,0.14,0.17,0.13,0.14,0.14
