,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,831,811,795,1086,1072,1047,1020,1017,1438,1443
Diluted Weighted Avg Shares,844,833,817,919,1136,1047,1056,1033,1287,1465
Basic Weighted Avg Shares,834,820,803,904,1085,1047,1039,1017,1262,1441
Revenue per Share,3.24,3.43,3.72,3.89,3.97,4.31,4.49,4.73,4.75,5.03
EBITDA per Share,0.34,0.41,0.42,0.42,0.38,0.47,0.37,0.36,0.31,0.34
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",0.73,0.73,0.82,0.69,1.02,1.26,1.29,0.71,0.92,1.47
Basic EPS from Cont Ops,0.77,0.77,0.86,0.76,1.09,1.33,1.36,0.80,1.03,1.56
"Diluted EPS, GAAP",0.72,0.72,0.81,0.67,0.98,1.26,1.27,0.69,0.90,1.45
Diluted EPS from Cont Ops,0.76,0.76,0.85,0.75,1.04,1.33,1.34,0.79,1.01,1.53
Dividend per Share,0.22,0.24,0.28,0.33,0.39,0.56,0.65,0.69,0.70,0.70
Cash Flow per Share,1.21,1.08,1.29,1.34,1.80,1.65,1.52,1.30,1.63,2.79
Free Cash Flow per Basic Share,1.09,1.01,1.17,1.21,1.62,1.54,1.41,1.18,1.44,2.65
Cash & Equivalents per Share,10.07,13.15,12.17,15.66,15.89,15.77,15.12,22.80,23.91,21.03
Book Value per Share,-1.76,-1.29,-0.74,-0.22,0.47,1.31,2.06,1.86,1.54,2.38
Tangible Book Value per Share,6.23,6.59,6.89,6.07,6.68,7.05,7.97,8.24,7.78,6.46
