,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7961,8650,8879,14353,15609,12446,15341,12776,22184,20347
- Cash & Cash Equivalents,1058,1285,899,1443,1567,2725,1272,6712,5914,6918
+ Preferred Equity and Hybrid Capital,386,386,386,1071,1071,1203,1203,2191,2167,2167
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,21,38
+ Total Debt,4810,6733,7683,12002,14262,10642,12455,8535,7442,11713
Enterprise Value,4790,5100,7274,10420,13906,7786,13578,305,-2560,3924
Total Capital,3735,6075,7483,12830,15839,13217,15756,12614,11846,17351
Total Debt/Capital (%),128.80,110.83,102.67,93.54,90.04,80.52,79.05,67.66,62.82,67.51
Total Debt / EV,1.00,1.32,1.06,1.15,1.03,1.37,0.92,27.98,-2.91,2.98
EV/Sales,1.77,1.81,2.43,2.96,3.23,1.73,2.91,0.06,0,0.54
EV/EBITDA,17.01,15.32,21.31,27.44,33.67,15.79,35.18,0.83,0,8.11
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,5.34,6.49,8.00,10.32,8.76,7.24,18.51,0.32,0,1.13
EV/Free Cash Flow to Firm,4.80,6.03,7.26,9.22,7.81,6.57,16.15,0.28,0,1.07
Diluted Market Cap,8085,8881,9127,12146,16543,12446,15883,12974,19858,20660
Diluted Enterprise Value,12224,14715,16298,23776,30309,21566,28269,16988,23574,27660
EV per Share,5.76,6.28,9.15,9.60,12.97,7.44,13.31,0.30,0,2.72
TTM Sales,2703,2816,2989,3519,4309,4510,4667,4815,5991,7254
TTM EBITDA,282,333,341,380,413,493,386,367,391,484
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,897,785,909,1010,1587,1076,734,967,1989,3461
TTM Free Cash Flow to Firm,999,845,1002,1131,1781,1186,841,1086,2236,3675
