,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1165,1281,1301,1057,1598,2621,3980,5705,3351,722
+ Depreciation & Amortization,101,97,151,200,236,262,306,332,337,337
+ Non-Cash Items,-110,-84,55,121,140,549,-895,-1427,-1282,2234
+ Stock-Based Compensation,65,51,66,85,95,77,90,89,101,123
+ Deferred Income Taxes,0,0,0,0,0,0,0,0,0,0
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,225
+ Other Non-Cash Adj,-174,-136,-11,36,45,472,-985,-1517,-1382,1886
+ Chg in Non-Cash Work Cap,743,432,787,1324,1782,2852,2870,2296,5355,3557
+ (Inc) Dec in Accts Receiv,-317,-369,-624,-907,-1302,-1497,-1693,-1293,-1655,-1869
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,-9,-10,33,49,-33,-106,-317,258,-75,162
+ Inc (Dec) in Accts Payable,165,92,38,309,400,747,612,329,400,200
+ Inc (Dec) in Other,903,719,1340,1873,2717,3709,4268,3002,6686,5064
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1900,1726,2293,2702,3757,6285,6262,6906,7762,6849
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,4,6,11,6,15,9,53,22,66,35
+ Disp of Fixed Prod Assets,4,6,11,6,15,9,53,22,66,35
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-140,-108,-131,-215,-156,-266,-363,-223,-243,-292
+ Acq of Fixed Prod Assets,-140,-108,-131,-215,-156,-266,-363,-223,-243,-292
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-1372,-705,-1030,-2315,-3215,-6790,-4034,-6000,-2677,-7521
+ Dec in LT Investment,6051,8509,8928,9730,11629,14902,25111,30382,31338,21015
+ Inc in LT Investment,-7423,-9213,-9958,-12045,-14843,-21692,-29145,-36382,-34016,-28537
+ Net Cash From Acq & Div,0,0,-765,0,-18,-297,0,0,-313,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,-765,0,-18,-297,0,0,-313,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,152,-30,-8,59,-34,12,6,84,48,-178
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1356,-837,-1924,-2464,-3407,-7332,-4338,-6118,-3120,-7956
+ Dividends Paid,-176,-893,-404,-519,-395,-668,-1670,-1578,-3773,-261
+ Net Cash From Debt,-208,296,342,452,157,1097,0,986,-520,1486
+ Cash From Debt,0,345,382,496,841,1134,0,986,0,1486
+ Repayments of Debt,-208,-49,-40,-44,-685,-37,0,0,-520,0
+ Cash (Repurchase) of Equity,-273,-271,-208,-192,-62,-79,-91,-112,-223,-99
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-273,-271,-208,-192,-62,-79,-91,-112,-223,-99
+ Other Financing Activities,10,13,17,9,1,497,-10,-236,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-647,-855,-253,-250,-301,847,-1771,-939,-4516,1126
Effect of Foreign Exchange Rates,-1,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-103,33,116,-13,49,-200,152,-151,126,19
EBITDA,101,97,151,200,236,262,306,332,337,337
EBITDA Margin (%),0.56,0.50,0.72,0.85,0.88,0.82,0.78,0.78,0.71,0.68
Net Cash Paid for Acquisitions,0,0,765,0,18,297,0,0,313,0
Free Cash Flow,1760,1618,2162,2487,3601,6019,5898,6682,7518,6557
Free Cash Flow to Firm,1840,1696,2255,2588,3715,6157,6044,6855,7692,6747
Free Cash Flow to Equity,1555,1919,2515,2945,3773,7598,5925,7663,7038,8051
Free Cash Flow per Basic Share,2.94,2.74,3.69,4.28,6.20,10.33,10.10,11.42,12.86,11.22
Price/Free Cash Flow,8.03,8.83,7.86,7.12,8.43,5.34,6.41,8.03,7.56,10.66
Cash Flow to Net Income,1.63,1.35,1.81,2.62,2.36,2.40,1.58,1.21,2.32,9.49
