,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4645,5147,5123,4734,5160,5314,6117,6146,6895,6049
+ Sales & Services Revenue,4645,5147,5123,4734,5160,5314,6117,6146,6895,6049
- Cost of Revenue,1329,1395,1396,1379,1537,1494,1709,1808,1911,1725
+ Cost of Goods & Services,1329,1395,1396,1379,1537,1494,1709,1808,1911,1725
Gross Profit,3315,3753,3727,3356,3623,3820,4408,4338,4983,4324
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2192,2476,2369,2179,2346,2478,2927,3024,3261,2985
"+ Selling, General & Admin",2192,2476,2369,2179,2346,2478,2927,3024,3198,2381
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,63,604
Operating Income (Loss),1123,1277,1358,1176,1277,1342,1481,1314,1722,1339
- Non-Operating (Income) Loss,-132,-118,-4,-30,-152,204,508,245,-778,91
"+ Interest Expense, Net",-32,-13,5,81,81,90,107,109,70,61
+ Interest Expense,168,207,271,93,95,112,136,129,95,85
- Interest Income,200,220,266,12,13,21,29,21,25,24
+ Other Non-Op (Income) Loss,-100,-106,-8,-111,-233,114,401,136,-848,30
Pretax Income,1255,1395,1362,1207,1429,1138,973,1069,2501,1248
- Income Tax Expense (Benefit),337,391,398,338,268,255,235,262,531,322
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,918,1005,964,868,1161,883,738,808,1969,926
- Net Extraordinary Losses (Gains),21,29,-8,28,67,1,99,92,679,10
+ Discontinued Operations,65,-3,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-44,33,-8,28,67,1,99,92,679,10
Income (Loss) Incl. MI,898,975,972,840,1094,883,639,716,1290,916
- Minority Interest,-42,-13,4,-14,-34,0,-49,-46,-340,-5
"Net Income, GAAP",940,988,968,854,1127,883,688,762,1630,921
- Preferred Dividends,0,0,0,0,0,0,124,237,237,237
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",940,988,968,854,1127,883,565,525,1393,684
Basic Weighted Avg Shares,432,423,418,403,409,412,438,460,463,456
"Basic EPS, GAAP",2.18,2.34,2.32,2.12,2.75,2.14,1.29,1.14,3.01,1.50
Basic EPS from Cont Ops,2.12,2.38,2.31,2.16,2.84,2.14,1.69,1.76,4.26,2.03
Diluted Weighted Avg Shares,433,423,418,403,410,413,441,463,466,459
"Diluted EPS, GAAP",2.17,2.33,2.31,2.12,2.75,2.14,1.28,1.13,2.99,1.49
Diluted EPS from Cont Ops,2.12,2.37,2.30,2.16,2.83,2.14,1.67,1.75,4.23,2.02
EBITDA,1212,1366,1452,1278,1394,1484,1659,1517,1928,1534
EBITDA Margin (%),26.09,26.55,28.34,26.99,27.01,27.92,27.12,24.69,27.96,25.36
EBITA,1123,1277,1358,1176,1277,1342,1481,1314,1865,1470
EBIT,1123,1277,1358,1176,1277,1342,1481,1314,1722,1339
Gross Margin (%),71.38,72.91,72.76,70.88,70.21,71.88,72.06,70.58,72.28,71.48
Operating Margin (%),24.19,24.81,26.52,24.85,24.75,25.25,24.21,21.38,24.98,22.13
Profit Margin (%),20.25,19.20,18.90,18.04,21.85,16.61,11.25,12.39,23.64,15.22
Sales per Employee,782974,821695,789353,697261,734040,712441,693504,721992,811118,702462
Dividend per Share,0.88,1.00,1.09,1.14,1.15,1.19,1.49,1.29,1.18,1.25
Depreciation Expense,88,89,94,101,117,142,178,204,63,64
