,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.34,0.17,0.27,0.49,0.32,0.26,0.27,0.48,0.22,0.24
Current Ratio,1.03,0.49,0.83,1.04,0.81,0.51,0.47,0.79,0.41,0.44
Quick Ratio,0.50,0.27,0.46,0.67,0.52,0.36,0.36,0.62,0.30,0.34
CFO/Avg Current Liab,2.05,1.50,1.40,1.91,1.41,1.04,0.74,0.85,0.76,0.43
Common Equity/Total Assets,-5.32,-3.91,-3.70,-3.47,-3.17,-3.62,-2.37,-2.83,-1.63,-3.12
Long-Term Debt/Equity (%),401.34,338.27,254.27,226.77,244.27,266.57,419.58,740.13,515.21,336.45
Long-Term Debt/Capital (%),107.07,98.82,105.45,97.50,93.13,85.47,87.52,98.12,85.18,80.61
Long-Term Debt/Total Assets (%),71.07,64.28,63.44,59.25,58.50,55.76,64.57,74.91,66.86,62.13
Total Debt/Equity (%),403.29,360.41,255.02,229.73,254.01,306.47,471.55,767.95,573.44,379.18
Total Debt/Capital (%),107.59,105.29,105.76,98.77,96.84,98.27,98.36,101.81,94.80,90.85
Total Debt/Total Assets (%),71.42,68.48,63.63,60.02,60.83,64.10,72.57,77.72,74.42,70.02
CFO/Total Liabilities,9.59,12.35,10.81,11.85,11.58,14.36,10.36,9.14,7.93,6.75
CFO/CapEx,2.21,2.19,3.00,3.96,3.64,4.10,3.79,3.76,3.50,1.97
Altman's Z-Score,1.73,2.00,1.87,1.91,2.16,2.17,2.16,1.98,1.64,1.35
