,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.95,0.87,1.49,0.92,0.69,0.54,0.86,0.45,0.62,0.26
Current Ratio,1.31,1.22,1.73,1.15,1.11,0.85,1.17,0.72,0.74,0.43
Quick Ratio,1.18,1.10,1.63,1.06,0.94,0.73,0.91,0.50,0.66,0.32
CFO/Avg Current Liab,0.26,0.30,0.20,-0.05,0.24,0.43,-0.27,0.30,0.37,0.26
Common Equity/Total Assets,-8.43,-1.99,31.05,19.12,31.84,36.05,0.34,-8.60,-1.28,13.89
Long-Term Debt/Equity (%),36.14,29.42,60.04,197.19,99.41,69.03,35380.00,0,0,434.55
Long-Term Debt/Capital (%),219.60,95.25,37.66,58.97,50.03,38.84,81.37,106.61,75.16,79.44
Long-Term Debt/Total Assets (%),15.47,13.19,18.76,37.83,31.89,24.85,45.74,52.73,40.49,59.95
Total Debt/Equity (%),36.14,35.32,60.04,234.76,99.41,77.59,43220.00,-738.60,-4117.20,446.32
Total Debt/Capital (%),219.60,114.35,37.66,70.20,50.03,43.66,99.40,117.39,102.38,81.59
Total Debt/Total Assets (%),15.47,15.84,18.76,45.04,31.89,27.93,55.88,58.06,55.15,61.57
CFO/Total Liabilities,16.55,17.98,10.36,-1.50,8.87,14.66,-11.15,10.29,13.84,5.51
CFO/CapEx,4.93,3.44,3.08,-3.14,6.69,7.22,-9.67,117.67,162.33,126.17
Altman's Z-Score,2.73,3.09,1.83,1.43,2.42,2.26,0.98,1.67,2.18,2.31
