,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),0,0,0,-2.97,27.36,0.58,134.71,0,0,0
Return on Assets (%),6.43,6.56,19.90,-0.71,6.85,0.20,32.84,7.86,12.57,11.79
Return on Capital (%),98.49,67.56,60.59,0,0,0.61,55.35,17.85,27.22,0
Return on Invested Capital (%),13.80,14.12,-16.69,0,0,0.90,5.81,20.98,22.72,0
Gross Margin (%),82.79,82.28,82.92,78.78,78.70,77.81,84.22,85.81,85.41,82.35
EBITDA Margin (%),29.12,28.27,24.78,17.49,24.64,26.13,39.44,47.31,42.06,48.68
Operating Margin (%),21.76,21.53,16.47,4.30,9.62,13.13,24.94,41.43,37.05,38.83
Incremental Operating Margin (%),-89.13,30.95,27.79,-100.24,35.43,-134.78,0,714.75,-8.57,47.97
Pretax Margin (%),17.32,16.79,10.89,-6.52,9.10,2.28,32.89,34.18,37.27,24.09
Profit Margin (%),13.45,13.49,69.11,-2.64,23.98,0.66,156.10,21.72,29.90,40.41
Net Income to Common Margin (%),13.45,13.49,69.11,-2.64,23.98,0.66,156.10,21.72,29.90,40.41
Effective Tax Rate (%),22.32,19.67,309.44,0,0,85.19,29.43,20.18,19.77,0
Dvd Payout Ratio (%),46.55,47.04,-369.06,-94.07,18.33,1356.25,1294.29,53.59,36.24,23.28
Sustainable Growth Rate (%),0,0,0,-5.77,22.34,-7.24,-1608.81,0,0,0
