,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,695,684,612,608,624,630,589,580,582,640
Diluted Weighted Avg Shares,704,696,670,618,668,632,643,600,591,624
Basic Weighted Avg Shares,696,689,670,618,616,632,615,589,581,614
Revenue per Share,9.59,9.45,5.37,6.50,7.87,7.49,4.05,4.33,4.81,5.44
EBITDA per Share,2.79,2.67,1.33,1.14,1.94,1.96,1.60,2.05,2.02,2.65
Operating Income per Share,2.09,2.03,0.89,0.28,0.76,0.98,1.01,1.79,1.78,2.11
"Basic EPS, GAAP",1.29,1.27,3.71,-0.17,1.89,0.05,6.32,0.94,1.44,2.20
Basic EPS from Cont Ops,1.29,1.27,-1.23,-0.38,1.87,0.03,0.94,1.18,1.44,2.20
"Diluted EPS, GAAP",1.28,1.26,3.71,-0.17,1.74,0.05,6.05,0.92,1.41,2.16
Diluted EPS from Cont Ops,1.28,1.26,-1.23,-0.38,1.72,0.03,0.90,1.16,1.41,2.16
Dividend per Share,0.60,0.60,4.52,0.36,0.34,0.34,12.16,0.63,0.52,0.51
Cash Flow per Share,1.84,1.90,1.25,-0.36,1.54,2.37,-1.40,1.20,1.68,1.23
Free Cash Flow per Basic Share,1.47,1.35,0.84,-0.47,1.31,2.04,-1.54,1.19,1.67,1.22
Cash & Equivalents per Share,5.88,5.69,9.84,7.00,3.46,3.24,3.84,1.64,3.25,1.17
Book Value per Share,-1.64,-0.38,5.97,5.72,8.04,9.12,0.04,-0.94,-0.15,3.46
Tangible Book Value per Share,-1.19,-0.79,0.14,-13.39,-9.46,-7.88,-6.18,-7.73,-6.85,-17.37
