,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.79,1.84,1.98,1.85,1.54,1.18,1.19,1.85,1.96,2.02
Current Ratio,2.04,2.12,2.26,2.11,1.77,1.40,1.44,2.03,2.23,2.22
Quick Ratio,1.96,2.03,2.15,2.01,1.66,1.32,1.36,1.96,2.11,2.13
CFO/Avg Current Liab,1.30,0.79,0.47,0.77,1.12,0.50,0.47,-0.56,-0.14,-0.05
Common Equity/Total Assets,0.80,1.83,0.54,0.81,5.02,6.98,4.64,-11.04,-18.25,-20.20
Long-Term Debt/Equity (%),4976.55,3479.67,42173.33,3926.37,887.09,518.58,664.25,0,0,0
Long-Term Debt/Capital (%),94.48,94.77,97.98,98.10,92.02,92.93,93.05,111.71,131.27,130.13
Long-Term Debt/Total Assets (%),78.63,81.05,87.56,84.71,75.43,71.21,73.82,90.79,95.76,98.28
Total Debt/Equity (%),4977.35,3479.67,42173.33,3926.37,892.90,519.24,685.26,-1788.77,-1440.99,-837.13
Total Debt/Capital (%),94.49,94.77,97.98,98.10,92.62,93.05,95.99,117.00,131.82,135.53
Total Debt/Total Assets (%),78.64,81.05,87.56,84.71,75.93,71.30,76.15,95.09,96.16,102.36
CFO/Total Liabilities,20.34,12.41,5.46,8.30,16.17,8.43,7.31,-7.34,-1.67,-0.47
CFO/CapEx,3.22,0.70,0.30,0.77,1.95,0.56,0.84,-3.70,-0.55,-0.18
Altman's Z-Score,2.84,2.34,1.17,1.16,1.90,1.56,1.57,0.39,0.56,0.50
