,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.15,0.18,0.17,0.40,0.15,0.08,0.07,0.30,0.02,0.06
Current Ratio,1.23,1.39,1.31,1.71,1.05,1.16,1.01,1.32,0.97,1.22
Quick Ratio,0.66,0.67,0.64,0.87,0.52,0.49,0.40,0.63,0.19,0.25
CFO/Avg Current Liab,0.28,0.42,0.42,0.53,0.40,0.30,0.36,0.45,0.10,-0.19
Common Equity/Total Assets,23.75,28.10,32.23,35.54,33.71,34.32,35.03,33.90,32.57,39.16
Long-Term Debt/Equity (%),55.36,58.81,65.48,59.86,34.25,48.47,34.74,38.36,37.56,55.10
Long-Term Debt/Capital (%),46.27,46.27,43.47,40.51,25.81,32.89,25.96,30.89,26.54,31.06
Long-Term Debt/Total Assets (%),22.98,24.70,25.06,24.35,14.90,19.68,15.42,18.01,15.44,21.44
Total Debt/Equity (%),61.23,58.93,65.61,60.05,46.17,53.28,38.47,38.38,56.90,76.76
Total Debt/Capital (%),51.18,46.36,43.56,40.63,34.78,36.15,28.74,30.90,40.21,43.27
Total Debt/Total Assets (%),25.41,24.75,25.11,24.42,20.08,21.63,17.07,18.02,23.39,29.87
CFO/Total Liabilities,8.97,14.22,12.51,15.98,13.16,10.94,13.15,16.18,3.99,-9.57
CFO/CapEx,2.55,4.40,3.80,4.28,3.21,2.56,3.55,5.81,1.28,-2.75
Altman's Z-Score,4.13,5.06,5.09,4.98,5.33,4.98,5.07,4.76,3.39,3.27
