,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),12.79,18.34,19.00,18.38,20.43,9.86,13.78,15.92,19.67,11.21
Return on Assets (%),3.04,4.74,5.73,6.23,7.06,3.35,4.78,5.59,6.53,4.00
Return on Capital (%),8.14,10.91,11.99,12.26,13.75,7.18,10.04,11.15,12.34,0
Return on Invested Capital (%),7.44,9.25,10.49,11.28,10.72,7.12,10.26,10.66,10.35,0
Gross Margin (%),35.75,36.18,36.45,37.41,37.48,35.06,33.27,34.18,33.26,25.28
EBITDA Margin (%),12.29,15.14,15.91,16.26,15.45,13.94,14.25,14.77,15.42,7.15
Operating Margin (%),8.27,11.18,12.21,12.68,11.83,10.32,10.37,10.79,11.73,3.77
Incremental Operating Margin (%),9.07,105.78,-57.79,35.22,4.61,-5.26,11.81,76.95,24.30,-89.64
Pretax Margin (%),5.33,9.57,10.30,10.75,11.97,7.67,7.82,8.72,10.51,0.22
Profit Margin (%),4.46,6.71,7.91,8.46,9.62,4.62,6.62,8.49,10.82,6.27
Net Income to Common Margin (%),4.46,6.71,7.91,8.46,9.62,4.62,6.62,8.33,10.82,6.27
Effective Tax Rate (%),11.81,20.93,21.60,21.30,19.69,39.80,14.23,3.27,3.74,0
Dvd Payout Ratio (%),60.57,37.44,35.52,34.31,29.62,59.54,41.87,35.24,30.92,276.60
Sustainable Growth Rate (%),5.04,11.48,12.25,12.07,14.38,3.99,8.01,10.31,13.59,-19.79
