,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,155,157,154,153,154,151,154,161,163,153
Diluted Weighted Avg Shares,159,160,153,148,152,152,151,162,165,157
Basic Weighted Avg Shares,155,156,148,146,150,149,148,154,159,148
Revenue per Share,70.87,72.64,75.37,78.11,85.19,93.89,97.34,94.27,98.37,114.38
EBITDA per Share,8.71,11.00,11.99,12.70,13.16,13.09,13.87,13.92,15.17,8.18
Operating Income per Share,5.86,8.12,9.20,9.90,10.08,9.69,10.09,10.17,11.54,4.31
"Basic EPS, GAAP",3.16,4.87,5.96,6.61,8.19,4.33,6.44,7.85,10.64,7.17
Basic EPS from Cont Ops,3.33,5.49,6.09,6.61,8.19,4.34,6.46,8.01,10.07,1.15
"Diluted EPS, GAAP",3.09,4.76,5.79,6.51,8.04,4.26,6.35,7.45,10.24,6.79
Diluted EPS from Cont Ops,3.26,5.37,5.91,6.51,8.04,4.26,6.36,7.60,9.69,1.09
Dividend per Share,2.01,2.06,2.16,2.27,2.43,2.58,2.71,2.92,3.11,3.18
Cash Flow per Share,5.59,8.21,7.98,10.17,9.48,8.47,10.15,13.12,4.18,-9.85
Free Cash Flow per Basic Share,3.40,6.35,5.88,7.79,6.52,5.16,7.29,10.86,0.91,-13.43
Cash & Equivalents per Share,3.19,3.16,3.02,7.42,4.14,2.06,1.94,8.59,0.87,2.59
Book Value per Share,25.26,27.80,32.05,36.51,41.76,44.03,47.00,49.70,56.23,63.90
Tangible Book Value per Share,-24.25,-22.26,-24.47,-17.17,-30.73,-35.10,-33.99,-28.16,-15.42,-21.33
