,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1638,1171,1171,1067,1068,2006,2007,2253,2203,2130
ST Debt,0,0,0,0,0,0,0,0,0,0
LT Debt,1638,1171,1171,1067,1068,2006,2007,2253,2203,2130
Total Debt/EBITDA,13.12,8.86,8.54,8.53,9.23,15.81,15.99,15.83,12.84,11.70
Net Debt/EBITDA,-0.63,-1.12,-0.85,0.28,0.62,5.93,1.11,0.17,0.94,3.26
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,1.61,2.26,2.49,2.17,2.34,1.27,1.13,1.36,1.53,1.68
EBITDA-CapEx/Interest Expense,0.93,0.83,0.40,0.69,1.08,0.44,0.14,0.20,-0.14,-0.04
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,78,58,55,58,50,100,111,105,112,108
Common Equity/Total Assets,14.83,14.66,14.65,13.48,12.68,12.82,11.84,11.74,16.63,15.75
Long-Term Debt/Equity (%),33.89,22.60,25.89,26.04,24.95,39.07,35.32,37.83,40.12,50.37
Long-Term Debt/Capital (%),27.09,20.20,21.00,21.04,20.87,27.48,27.56,30.03,28.08,29.00
Long-Term Debt/Total Assets (%),5.51,3.71,3.89,3.59,3.35,4.88,4.53,5.05,6.49,6.43
Total Debt/Equity (%),33.89,22.60,25.89,26.04,24.95,39.07,35.32,37.83,40.12,50.37
Total Debt/Capital (%),27.09,20.20,21.00,21.04,20.87,27.48,27.56,30.03,28.08,29.00
Total Debt/Total Assets (%),5.51,3.71,3.89,3.59,3.35,4.88,4.53,5.05,6.49,6.43
Net Debt to Equity,-1.64,-2.85,-2.58,0.86,1.67,14.65,2.46,0.41,2.95,14.03
Net Debt/Capital (%),-1.83,-3.29,-2.73,0.87,1.73,12.44,2.58,0.46,2.79,10.21
EBITDA,125,132,137,125,116,127,126,142,172,182
EBITDA-CapEx,73,49,22,40,54,44,15,21,-16,-4
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
