,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,4757,4818,5358,5195,5286,5458,7841,7769,8630,6607
- Cash & Cash Equivalents,1717,1319,1288,1032,997,1254,1867,2229,2041,1537
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,3,3,3,0,0
+ Minority/Non Controlling Interest,0,0,0,0,11,22,29,3,0,0
+ Total Debt,1638,1171,1171,1067,1068,2006,2007,2253,2203,2130
Enterprise Value,-7084,-6938,-5483,-4570,-4579,-5396,-4712,-5982,1329,761
Total Capital,6046,5798,5578,5072,5117,7300,7282,7501,7843,7345
Total Debt/Capital (%),27.09,20.20,21.00,21.04,20.87,27.48,27.56,30.03,28.08,29.00
Total Debt / EV,-0.23,-0.17,-0.21,-0.23,-0.23,-0.37,-0.43,-0.38,1.66,2.80
EV/Sales,0,0,0,0,0,0,0,0,0.13,0.07
EV/EBITDA,0,0,0,0,0,0,0,0,7.74,4.18
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,0,0,0,0,1.53,1.11
EV/Free Cash Flow to Firm,0,0,0,0,0,0,0,0,1.26,0.88
Diluted Market Cap,5143,5086,5616,5751,5578,5250,8151,8468,9307,6851
Diluted Enterprise Value,5064,4938,5499,5786,5660,6026,8323,8499,9468,7444
EV per Share,0,0,0,0,0,0,0,0,23.83,14.40
TTM Sales,9031,10383,10313,7108,6311,8001,10073,9593,10188,10193
TTM EBITDA,125,132,137,125,116,127,126,142,172,182
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,1076,431,293,173,588,733,1491,1436,869,683
TTM Free Cash Flow to Firm,1128,514,408,258,650,815,1601,1557,1057,869
