,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),13.39,6.75,18.66,19.72,11.40,35.84,18.44,13.17,15.33,16.65
Return on Assets (%),6.89,3.08,8.47,8.98,4.79,14.38,7.26,4.96,5.78,6.59
Return on Capital (%),10.29,4.68,12.29,11.92,6.36,0,9.57,6.48,7.60,8.76
Return on Invested Capital (%),9.73,4.48,14.06,13.71,7.22,0,10.34,7.17,8.61,9.35
Gross Margin (%),67.00,65.98,66.38,66.18,65.68,65.72,65.14,63.11,64.11,62.76
EBITDA Margin (%),17.86,16.79,25.68,25.34,24.95,24.14,24.74,21.27,21.49,21.90
Operating Margin (%),14.46,12.88,21.69,20.52,19.79,18.82,19.52,15.61,15.71,16.49
Incremental Operating Margin (%),-140.66,-8.87,336.16,12.11,12.42,8.38,26.89,124.77,16.21,26.47
Pretax Margin (%),13.44,11.99,17.44,16.96,16.58,17.32,17.21,13.62,13.33,14.54
Profit Margin (%),11.15,5.32,14.47,14.54,8.20,26.12,13.99,11.14,11.66,12.78
Net Income to Common Margin (%),11.15,5.32,14.47,14.54,8.20,26.12,13.99,11.14,11.66,12.78
Effective Tax Rate (%),17.00,55.60,17.06,14.26,50.56,0,18.70,18.17,12.58,12.11
Dvd Payout Ratio (%),39.86,89.71,36.21,34.49,62.35,19.79,37.35,53.97,47.64,44.57
Sustainable Growth Rate (%),8.05,0.69,11.90,12.92,4.29,28.75,11.56,6.06,8.03,9.23
