,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,28358,36122,35155,44929,57972,57957,78169,91039,102185,92588
- Cash & Cash Equivalents,1339,1795,3379,3316,2542,3616,4337,2943,2944,1844
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,14,0,0,0,0,0
+ Total Debt,2764,3973,4022,6914,7222,9859,11090,13991,12479,13048
Enterprise Value,27142,35095,35098,48459,62415,64117,84834,102006,111645,103708
Total Capital,10419,11570,11851,15793,16259,20661,22875,26491,25997,27851
Total Debt/Capital (%),26.53,34.34,33.94,43.78,44.42,47.72,48.48,52.81,48.00,46.85
Total Debt / EV,0.10,0.11,0.11,0.14,0.12,0.15,0.13,0.14,0.11,0.13
EV/Sales,3.01,3.63,3.53,4.28,5.02,4.71,5.70,7.11,6.53,5.62
EV/EBITDA,16.85,21.61,13.74,16.88,20.10,19.53,23.03,33.42,30.36,25.67
EV/EBIT,20.81,28.17,16.27,20.85,25.34,25.05,29.20,45.54,41.55,34.09
EV/Cash Flow to Firm,14.39,19.69,39.04,26.74,40.04,24.57,38.72,31.13,34.22,39.52
EV/Free Cash Flow to Firm,13.04,17.42,30.02,21.05,28.94,20.15,29.87,27.10,29.47,32.29
Diluted Market Cap,28665,36580,35900,45348,58855,58870,79297,92055,103485,93444
Diluted Enterprise Value,30090,38758,36543,48946,63549,65113,86050,103103,113020,104648
EV per Share,71.80,92.84,94.10,129.22,166.71,171.25,226.53,271.22,295.75,273.85
TTM Sales,9021,9675,9946,11325,12444,13601,14884,14351,17108,18449
TTM EBITDA,1611,1624,2554,2870,3105,3283,3683,3052,3677,4040
TTM Operating Income,1304,1246,2157,2324,2463,2560,2905,2240,2687,3042
TTM Cash Flow to Firm,1886,1782,899,1812,1559,2610,2191,3277,3263,2624
TTM Free Cash Flow to Firm,2081,2015,1169,2302,2157,3182,2840,3764,3788,3212
