,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.50,1.12,1.45,1.32,0.85,0.77,1.01,0.60,0.66,0.31
Current Ratio,3.14,2.17,2.83,3.08,2.43,2.02,2.58,1.93,2.20,1.63
Quick Ratio,2.07,1.47,2.04,2.10,1.52,1.25,1.66,1.14,1.33,0.87
CFO/Avg Current Liab,0.84,0.50,0.25,0.68,0.53,0.64,0.48,0.69,0.68,0.48
Common Equity/Total Assets,48.62,42.89,48.19,43.45,40.68,39.67,39.07,36.41,39.03,40.13
Long-Term Debt/Equity (%),30.28,37.76,38.22,70.01,65.94,72.34,79.89,101.12,83.83,71.36
Long-Term Debt/Capital (%),26.29,28.06,27.45,42.34,40.53,41.07,44.73,49.94,47.97,42.57
Long-Term Debt/Total Assets (%),17.40,18.33,20.02,32.72,29.71,31.17,33.91,38.54,36.01,32.15
Total Debt/Equity (%),30.55,46.22,47.26,72.40,72.26,84.05,86.59,106.93,83.88,78.53
Total Debt/Capital (%),26.53,34.34,33.94,43.78,44.42,47.72,48.48,52.81,48.00,46.85
Total Debt/Total Assets (%),17.56,22.43,24.76,33.83,32.56,36.21,36.76,40.75,36.03,35.38
CFO/Total Liabilities,28.17,19.55,11.62,16.65,12.79,16.84,12.62,15.42,16.52,12.95
CFO/CapEx,9.67,7.65,3.33,3.70,2.61,4.56,3.38,6.73,6.22,4.46
Altman's Z-Score,5.65,5.04,6.04,6.05,6.21,5.21,5.62,5.37,6.15,5.89
