,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.12,6.26,6.15,6.24,5.98,6.00,5.70,5.13,5.98,5.60
Days Sales Outstanding,59.64,58.29,59.34,58.48,61.08,60.78,64.07,71.14,61.05,65.16
Inventory Turnover,2.22,2.19,2.07,2.09,1.90,1.72,1.66,1.56,1.80,1.88
Days Inventory Outstanding,164.72,166.92,176.11,174.83,192.07,212.13,219.40,233.59,202.36,194.13
Accounts Payable Turnover,10.41,10.75,9.19,9.97,10.19,9.10,8.35,7.42,6.15,5.94
Accounts Payable Turnover Days,35.06,33.94,39.73,36.62,35.83,40.13,43.71,49.22,59.37,61.43
Cash Conversion Cycle,189.31,191.26,195.73,196.69,217.32,232.78,239.75,255.51,204.03,197.86
Inventory to Cash Days,-105.08,-108.63,-116.77,-116.35,-130.99,-151.34,-155.33,-162.45,-141.30,-128.97
Inventories,1422,1588,1639,2030,2465,2955,3282,3494,3314,3995
Raw Materials,227,248,304,425,528,606,677,678,691,1006
Work In Process,85,88,103,130,148,149,178,251,264,348
Finished Goods,1110,1252,1232,1475,1789,2200,2427,2565,2359,2641
Other Inventory,0,0,0,0,0,0,0,0,0,0
