,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,171,168,165,159,154,151,143,142,137,132
Diluted Weighted Avg Shares,175,171,168,164,158,154,149,143,142,138
Basic Weighted Avg Shares,172,169,166,162,157,153,148,143,140,136
Revenue per Share,55.63,61.54,64.16,71.59,79.48,86.48,67.56,71.01,88.52,92.95
EBITDA per Share,4.68,5.15,5.60,6.11,6.71,7.21,6.21,5.28,7.63,8.01
Operating Income per Share,3.94,4.24,4.64,5.06,5.48,5.85,4.96,3.98,6.14,6.45
"Basic EPS, GAAP",2.51,2.77,2.89,3.14,2.59,3.51,4.70,2.83,4.51,3.95
Basic EPS from Cont Ops,2.82,3.00,3.16,3.44,3.04,3.68,3.64,2.94,4.71,4.16
"Diluted EPS, GAAP",2.46,2.72,2.85,3.10,2.57,3.49,4.65,2.82,4.45,3.91
Diluted EPS from Cont Ops,2.76,2.95,3.11,3.40,3.01,3.66,3.61,2.92,4.66,4.11
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.86,3.52,3.54,3.81,3.48,4.49,4.42,4.20,5.07,4.42
Free Cash Flow per Basic Share,3.51,3.03,3.11,3.37,2.96,3.89,3.91,3.86,4.50,3.72
Cash & Equivalents per Share,1.10,0.53,0.44,0.39,1.14,0.53,0.74,2.96,0.86,0.89
Book Value per Share,14.01,15.73,17.57,18.78,19.14,21.20,21.75,24.26,26.22,27.92
Tangible Book Value per Share,4.28,1.72,2.33,1.01,-0.95,0.91,4.15,7.02,3.95,9.04
