,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.88,19.52,21.69,18.98,21.15,17.41,14.14,23.24,17.30,20.20
Price/Earnings Average,15.48,16.95,19.46,20.49,25.17,17.09,13.69,21.88,16.46,19.92
Price/Earnings High,18.13,19.73,21.92,22.89,28.30,20.41,15.49,26.11,18.52,23.44
Price/Earnings Low,12.74,15.50,17.11,17.84,19.76,13.98,12.04,14.77,13.47,16.38
Price/Book Value,3.21,3.43,3.57,3.17,2.86,2.88,3.05,2.71,2.97,2.86
Price/Book Value Average,2.77,2.98,3.20,3.42,3.41,2.83,2.96,2.55,2.83,2.82
Price/Book Value High,3.25,3.47,3.61,3.82,3.83,3.38,3.35,3.05,3.18,3.32
Price/Book Value Low,2.28,2.73,2.82,2.98,2.68,2.31,2.60,1.73,2.31,2.32
Price/Tangible Book Value,10.50,31.43,26.94,59.09,-57.47,67.42,16.01,9.37,19.75,8.84
Price/Tangible Book Value Average,9.09,27.29,24.17,63.80,-68.39,66.17,15.50,8.83,18.79,8.72
Price/Tangible Book Value High,10.64,31.77,27.22,71.28,-76.90,79.04,17.55,10.53,21.14,10.26
Price/Tangible Book Value Low,7.48,24.96,21.25,55.56,-53.69,54.13,13.64,5.96,15.38,7.17
Price/Sales,0.81,0.88,0.98,0.83,0.69,0.71,0.98,0.93,0.88,0.86
Price/Sales Average,0.70,0.76,0.88,0.90,0.82,0.69,0.95,0.87,0.84,0.85
Price/Sales High,0.82,0.89,0.99,1.00,0.92,0.83,1.08,1.04,0.94,1.00
Price/Sales Low,0.58,0.70,0.77,0.78,0.64,0.57,0.84,0.59,0.69,0.70
Price/Cash Flow,11.62,15.36,17.71,15.63,15.75,13.63,15.01,15.67,15.39,18.05
Price/Cash Flow Average,10.06,13.33,15.89,16.87,18.75,13.37,14.54,14.75,14.64,17.80
Price/Cash Flow High,11.78,15.52,17.89,18.85,21.08,15.97,16.45,17.61,16.48,20.95
Price/Cash Flow Low,8.28,12.20,13.97,14.69,14.72,10.94,12.79,9.96,11.98,14.63
Price/Free Cash Flow,10.86,13.72,16.02,14.21,13.83,12.12,13.58,14.58,14.01,15.76
Price/Free Cash Flow Average,9.40,11.92,14.38,15.34,16.46,11.89,13.15,13.72,13.33,15.55
Price/Free Cash Flow High,11.01,13.87,16.19,17.14,18.50,14.20,14.88,16.38,15.00,18.29
Price/Free Cash Flow Low,7.74,10.90,12.64,13.36,12.92,9.73,11.56,9.27,10.91,12.78
EV/Sales,0.84,0.94,1.04,0.92,0.80,0.89,1.11,1.05,1.00,1.04
EV/Sales Average,0.73,0.82,0.94,0.98,0.93,0.87,1.08,0.99,0.96,1.03
EV/Sales High,0.85,0.95,1.05,1.09,1.03,1.01,1.20,1.16,1.06,1.17
EV/Sales Low,0.60,0.76,0.84,0.87,0.75,0.75,0.96,0.71,0.81,0.88
EV/EBITDA,9.92,11.20,11.94,10.75,9.43,10.64,12.04,14.07,11.62,12.05
EV/EBITDA Average,8.64,9.82,10.79,11.51,10.95,10.49,11.71,13.35,11.14,11.91
EV/EBITDA High,10.05,11.31,12.05,12.72,12.14,12.09,13.03,15.62,12.33,13.60
EV/EBITDA Low,7.18,9.05,9.59,10.18,8.91,8.99,10.50,9.54,9.41,10.22
EV/EBIT,11.80,13.58,14.41,12.98,11.55,13.12,15.07,18.68,14.46,14.96
EV/EBIT Average,10.27,11.92,13.02,13.90,13.41,12.93,14.66,17.71,13.85,14.79
EV/EBIT High,11.95,13.72,14.55,15.37,14.86,14.90,16.32,20.72,15.33,16.88
EV/EBIT Low,8.53,10.98,11.57,12.29,10.91,11.08,13.15,12.65,11.70,12.69
Last Price,44.90,53.98,62.71,59.49,54.81,61.11,66.44,65.84,77.95,79.87
High Price,45.52,54.57,63.38,71.76,73.33,71.65,72.81,73.99,83.45,92.68
Low Price,32.00,42.88,49.48,55.94,51.20,49.07,56.58,41.85,60.70,64.75
Enterprise Value,7989,9715,11077,10612,9928,11717,11049,10597,12427,13131
Enterprise Value Average,6956,8522,10014,11364,11528,11547,10746,10048,11908,12986
Enterprise Value High,8094,9813,11187,12561,12774,13312,11962,11758,13182,14820
Enterprise Value Low,5779,7849,8896,10047,9373,9893,9635,7180,10062,11139
