,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.12,0.05,0.03,0.03,0.06,0.02,0.05,0.18,0.05,0.05
Current Ratio,1.83,1.64,1.50,1.45,1.45,1.30,1.58,1.66,1.67,1.79
Quick Ratio,0.80,0.68,0.61,0.57,0.59,0.52,0.66,0.81,0.68,0.70
CFO/Avg Current Liab,0.44,0.36,0.30,0.28,0.22,0.23,0.25,0.28,0.31,0.27
Common Equity/Total Assets,42.65,43.06,44.53,44.31,37.66,37.76,43.60,44.47,42.41,42.74
Long-Term Debt/Equity (%),16.15,19.27,16.06,25.54,32.14,28.34,22.02,18.94,26.56,28.15
Long-Term Debt/Capital (%),15.59,16.07,12.50,17.00,19.65,17.44,16.83,14.81,19.80,20.54
Long-Term Debt/Total Assets (%),8.00,8.84,7.13,10.63,11.62,11.81,11.18,9.71,12.72,15.28
Total Debt/Equity (%),17.40,25.97,28.05,43.52,58.99,55.46,27.50,25.16,29.94,32.05
Total Debt/Capital (%),16.81,21.66,21.83,28.96,36.06,34.13,21.03,19.67,22.32,23.39
Total Debt/Total Assets (%),8.63,11.92,12.45,18.11,21.33,23.11,13.96,12.90,14.35,17.39
CFO/Total Liabilities,23.41,17.83,16.22,15.66,10.94,13.81,18.58,15.81,16.06,15.29
CFO/CapEx,11.03,7.22,8.19,8.77,6.69,7.55,8.58,12.27,8.98,6.27
Altman's Z-Score,6.30,6.56,6.34,6.25,5.34,5.40,6.04,5.38,5.91,6.05
