,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7689,9070,10336,9448,8423,9253,9524,9380,10690,10526
- Cash & Cash Equivalents,189,89,72,62,175,80,106,421,118,117
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,3,3,3,8,13,580,632,636,638,1225
+ Total Debt,485,731,810,1219,1666,1964,998,1002,1217,1497
Enterprise Value,7989,9715,11077,10612,9928,11717,11049,10597,12427,13131
Total Capital,2887,3378,3709,4209,4621,5755,4748,5095,5451,6401
Total Debt/Capital (%),16.81,21.66,21.83,28.96,36.06,34.13,21.03,19.67,22.32,23.39
Total Debt / EV,0.06,0.08,0.07,0.11,0.17,0.17,0.09,0.09,0.10,0.11
EV/Sales,0.84,0.94,1.04,0.92,0.80,0.89,1.11,1.05,1.00,1.04
EV/EBITDA,9.92,11.20,11.94,10.75,9.43,10.64,12.04,14.07,11.62,12.05
EV/EBIT,11.80,13.58,14.41,12.98,11.55,13.12,15.07,18.68,14.46,14.96
EV/Cash Flow to Firm,11.68,15.95,18.30,16.63,17.25,15.71,15.94,16.76,17.01,20.66
EV/Free Cash Flow to Firm,10.74,14.05,16.36,14.98,15.11,14.01,14.36,15.56,15.35,17.95
Diluted Market Cap,7869,9257,10551,9741,8671,9394,9917,9442,11051,11003
Diluted Enterprise Value,8168,9902,11291,10905,10175,11858,11441,10659,12788,13608
EV per Share,46.65,57.82,67.20,66.83,64.60,77.39,77.07,74.39,90.61,99.64
TTM Sales,9561,10371,10630,11572,12462,13202,9986,10119,12401,12647
TTM EBITDA,805,867,928,987,1052,1101,918,753,1069,1090
TTM Operating Income,677,715,769,817,859,893,733,567,860,878
TTM Cash Flow to Firm,684,609,605,638,576,746,693,632,731,636
TTM Free Cash Flow to Firm,744,691,677,708,657,837,769,681,810,732
