,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,485,731,810,1219,1666,1964,998,1002,1217,1497
ST Debt,35,189,346,503,758,960,199,248,138,182
LT Debt,450,543,464,715,908,1004,799,755,1079,1315
Total Debt/EBITDA,0.60,0.84,0.87,1.23,1.58,1.78,1.09,1.33,1.14,1.37
Net Debt/EBITDA,0.37,0.74,0.79,1.17,1.42,1.71,0.71,0.37,0.71,0.95
Total Debt/EBIT,0.72,1.02,1.05,1.49,1.94,2.20,1.36,1.77,1.42,1.71
Net Debt/EBIT,0.44,0.90,0.96,1.41,1.74,2.11,0.89,0.49,0.88,1.18
EBITDA to Interest Expense,29.24,36.06,35.68,30.95,19.62,13.97,18.07,18.20,38.74,24.77
EBITDA-CapEx/Interest Expense,27.05,32.64,32.93,28.75,18.10,12.82,16.57,17.02,35.87,22.59
EBIT to Interest Expense,24.59,29.73,29.56,25.63,16.02,11.34,14.43,13.71,31.14,19.95
Interest Expense,28,24,26,32,54,79,51,41,28,44
Common Equity/Total Assets,42.65,43.06,44.53,44.31,37.66,37.76,43.60,44.47,42.41,42.74
Long-Term Debt/Equity (%),16.15,19.27,16.06,25.54,32.14,28.34,22.02,18.94,26.56,28.15
Long-Term Debt/Capital (%),15.59,16.07,12.50,17.00,19.65,17.44,16.83,14.81,19.80,20.54
Long-Term Debt/Total Assets (%),8.00,8.84,7.13,10.63,11.62,11.81,11.18,9.71,12.72,15.28
Total Debt/Equity (%),17.40,25.97,28.05,43.52,58.99,55.46,27.50,25.16,29.94,32.05
Total Debt/Capital (%),16.81,21.66,21.83,28.96,36.06,34.13,21.03,19.67,22.32,23.39
Total Debt/Total Assets (%),8.63,11.92,12.45,18.11,21.33,23.11,13.96,12.90,14.35,17.39
Net Debt to Equity,10.64,22.80,25.55,41.29,52.80,53.20,17.92,6.97,18.57,22.09
Net Debt/Capital (%),10.99,19.52,20.28,27.89,33.55,33.20,14.02,5.94,14.15,16.42
EBITDA,805,867,928,987,1052,1101,918,753,1069,1090
EBITDA-CapEx,745,785,856,917,971,1010,842,704,990,994
Operating Income (Loss),677,715,769,817,859,893,733,567,860,878
