,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,440,161,360,681,99,739,604,447,200,2815
+ Depreciation & Amortization,107,104,260,226,197,201,213,232,254,301
+ Non-Cash Items,-83,171,-218,-413,400,-242,16,207,-221,207
+ Stock-Based Compensation,10,14,15,17,19,15,20,23,20,30
+ Deferred Income Taxes,65,-65,-136,21,-42,49,14,-2,-38,93
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-158,222,-97,-451,422,-306,-18,186,-203,83
+ Chg in Non-Cash Work Cap,-31,57,-42,239,-392,-152,-114,-87,112,-1415
+ (Inc) Dec in Accts Receiv,-66,36,-9,-43,-75,-97,-18,100,-49,-786
+ (Inc) Dec in Inventories,-2,-6,28,26,-102,-124,-46,52,-127,-1610
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,31,22,-73,254,-216,72,-17,-247,271,1086
+ Inc (Dec) in Other,5,6,13,2,0,-2,-33,8,17,-105
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,433,493,361,733,304,546,719,799,344,1908
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,10,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,10,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-155,-111,-228,-197,-318,-700,-852,-850,-954,-1262
+ Acq of Fixed Prod Assets,-155,-111,-228,-197,-318,-700,-852,-850,-954,-1262
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,-33,1,0,0,0,-2,-2,-3,1
+ Dec in LT Investment,0,1,1,0,0,0,0,1,4,2
+ Inc in LT Investment,0,-33,0,0,0,0,-3,-2,-6,-1
+ Net Cash From Acq & Div,-3,105,-1991,3117,-40,397,-823,-14,290,-163
+ Cash from Divestitures,0,105,109,3326,8,414,0,11,290,0
+ Cash for Acq of Subs,-3,0,-2100,-209,-48,-17,-823,-25,0,-163
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,-7,58,0,0,0,3,2,0,1
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-158,-46,-2161,2920,-358,-304,-1664,-864,-667,-1423
+ Dividends Paid,-78,-84,-119,-135,-141,-145,-152,-162,-178,-184
+ Net Cash From Debt,380,1876,-322,-1416,-612,-114,1296,340,-1113,868
+ Cash From Debt,516,1888,2305,0,27,0,1598,590,61,1964
+ Repayments of Debt,-136,-12,-2626,-1416,-639,-114,-302,-250,-1174,-1097
+ Cash (Repurchase) of Equity,-582,-150,0,0,-250,-500,0,0,1454,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,1454,0
+ Decrease in Capital Stock,-582,-150,0,0,-250,-500,0,0,0,0
+ Other Financing Activities,-7,-33,-37,-27,-84,-28,-101,-1,-113,-71
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-288,1609,-478,-1578,-1087,-787,1043,177,50,612
Effect of Foreign Exchange Rates,12,-43,2,-20,8,-38,-41,21,-35,-37
Net Changes in Cash,-13,2056,-2278,2076,-1141,-544,98,113,-272,1097
EBITDA,724,431,842,736,785,902,880,738,756,2779
EBITDA Margin (%),27.66,17.62,23.05,27.48,25.54,26.72,24.51,23.58,22.73,37.97
Net Cash Paid for Acquisitions,3,-105,1991,-3117,40,-397,823,14,-290,163
Free Cash Flow,278,382,133,537,-14,-154,-132,-52,-609,646
Free Cash Flow to Firm,301,420,255,590,-10,-111,-84,11,-561,749
Free Cash Flow to Equity,657,2258,-189,-879,-626,-267,1174,288,-1722,1514
Free Cash Flow per Basic Share,3.31,4.85,1.20,4.78,-0.12,-1.42,-1.25,-0.48,-5.26,5.52
Price/Free Cash Flow,9.07,7.97,10.68,10.48,23.12,6.74,4.87,9.67,21.04,8.06
Cash Flow to Net Income,1.05,3.70,1.08,1.14,5.54,0.79,1.35,2.13,2.78,0.71
