,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,506,459,376,608,703,709,714,2696,3419,3421
ST Debt,1,0,0,127,0,0,0,0,720,720
LT Debt,506,459,376,481,703,709,714,2696,2700,2701
Total Debt/EBITDA,0.63,0.52,0.28,0.42,0.32,0.26,0.29,0.71,0.37,0.64
Net Debt/EBITDA,-0.27,-0.56,-0.60,-0.37,-0.37,-0.55,-0.67,-0.06,-0.10,-0.21
Total Debt/EBIT,0.67,0.55,0.30,0.46,0.34,0.28,0.32,0.75,0.38,0.69
Net Debt/EBIT,-0.28,-0.60,-0.64,-0.40,-0.39,-0.58,-0.73,-0.06,-0.10,-0.23
EBITDA to Interest Expense,17.25,23.84,93.17,199.51,88.58,95.13,80.14,67.00,161.13,89.82
EBITDA-CapEx/Interest Expense,13.89,14.93,45.57,128.36,77.73,81.54,65.91,56.20,151.50,45.31
EBIT to Interest Expense,16.37,22.43,87.91,184.95,82.79,89.87,73.17,62.86,156.14,84.07
Interest Expense,46,37,14,7,25,28,30,57,57,59
Common Equity/Total Assets,-3.14,6.60,15.20,25.07,33.62,44.78,49.85,63.47,74.58,79.78
Long-Term Debt/Equity (%),25.90,18.06,10.27,10.81,11.45,8.09,6.44,24.45,14.38,11.92
Long-Term Debt/Capital (%),122.15,64.25,30.57,20.41,19.27,11.88,8.82,19.84,12.06,10.11
Long-Term Debt/Total Assets (%),17.13,11.86,6.69,6.90,8.03,6.04,4.82,15.71,10.61,9.25
Total Debt/Equity (%),25.94,18.06,10.27,13.67,11.45,8.09,6.44,24.45,18.22,15.10
Total Debt/Capital (%),122.37,64.25,30.57,25.82,19.27,11.88,8.82,19.84,15.27,12.80
Total Debt/Total Assets (%),17.16,11.86,6.69,8.72,8.03,6.04,4.82,15.71,13.44,11.71
Net Debt to Equity,-11.03,-19.74,-21.84,-12.03,-13.23,-16.76,-14.59,-1.95,-4.83,-4.96
Net Debt/Capital (%),176.83,-762.48,-190.43,-29.38,-28.64,-32.65,-24.98,-1.89,-4.64,-4.76
EBITDA,801,891,1327,1435,2225,2683,2420,3813,9233,5335
EBITDA-CapEx,645,558,649,924,1952,2300,1991,3198,8681,2692
Operating Income (Loss),760,838,1252,1331,2080,2534,2210,3577,8947,4994
