,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.65,1.45,1.37,1.06,1.46,2.08,1.79,1.28,1.65,2.01
Current Ratio,8.59,4.04,4.45,3.99,5.79,5.89,5.90,4.54,5.95,5.73
Quick Ratio,6.05,3.09,3.30,2.70,3.50,3.74,3.29,2.74,3.40,3.40
CFO/Avg Current Liab,3.07,1.68,1.93,1.69,1.34,1.89,1.55,1.14,2.26,1.37
Common Equity/Total Assets,-3.14,6.60,15.20,25.07,33.62,44.78,49.85,63.47,74.58,79.78
Long-Term Debt/Equity (%),25.90,18.06,10.27,10.81,11.45,8.09,6.44,24.45,14.38,11.92
Long-Term Debt/Capital (%),122.15,64.25,30.57,20.41,19.27,11.88,8.82,19.84,12.06,10.11
Long-Term Debt/Total Assets (%),17.13,11.86,6.69,6.90,8.03,6.04,4.82,15.71,10.61,9.25
Total Debt/Equity (%),25.94,18.06,10.27,13.67,11.45,8.09,6.44,24.45,18.22,15.10
Total Debt/Capital (%),122.37,64.25,30.57,25.82,19.27,11.88,8.82,19.84,15.27,12.80
Total Debt/Total Assets (%),17.16,11.86,6.69,8.72,8.03,6.04,4.82,15.71,13.44,11.71
CFO/Total Liabilities,58.43,55.90,68.10,58.37,49.89,73.73,65.40,42.65,106.23,76.56
CFO/CapEx,3.73,2.23,1.96,2.88,4.79,5.73,5.66,4.26,12.83,1.90
Altman's Z-Score,18.98,21.00,19.85,11.43,11.82,10.55,9.09,7.77,9.93,10.18
