,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,301,322,302,361,337,546,359,630,892,765
+ Depreciation & Amortization,295,312,338,365,404,662,469,938,948,985
+ Non-Cash Items,126,156,171,195,152,160,-10,137,79,61
+ Stock-Based Compensation,8,7,8,9,9,30,16,16,16,19
+ Deferred Income Taxes,123,151,151,185,150,124,12,127,102,7
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,35
+ Other Non-Cash Adj,-5,-3,11,1,-6,5,-38,-6,-39,0
+ Chg in Non-Cash Work Cap,-20,34,-95,-100,20,130,4,48,-567,-9
+ (Inc) Dec in Accts Receiv,-25,-17,9,-30,-2,265,-66,-5,70,-60
+ (Inc) Dec in Inventories,10,-9,-53,2,7,55,11,-22,-62,-106
+ (Inc) Dec in Prepaid Assets,-12,37,-23,-7,65,-128,-12,17,-300,-3
+ Inc (Dec) in Accts Payable,22,13,20,-14,19,-20,27,141,-14,34
+ Inc (Dec) in Other,-15,11,-48,-49,-69,-42,44,-82,-262,126
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,703,824,715,822,912,1498,823,1754,1352,1802
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-780,-852,-700,-1087,-765,-1070,-596,-1560,-1972,-2166
+ Acq of Fixed Prod Assets,-780,-852,-700,-1087,-765,-1070,-596,-1560,-1972,-2166
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,15,2,0,0,0,141,0,-9,-42,-23
+ Dec in LT Investment,82,11,38,47,41,258,22,57,116,27
+ Inc in LT Investment,-67,-9,-38,-47,-41,-117,-22,-66,-158,-50
+ Net Cash From Acq & Div,-5,-8,-1,-1,0,1154,0,0,0,0
+ Cash from Divestitures,0,0,0,0,0,1154,0,0,0,0
+ Cash for Acq of Subs,-5,-8,-1,-1,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,128,19,51,74,-16,-28,138,36,101,38
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-642,-839,-650,-1013,-780,197,-458,-1534,-1914,-2152
+ Dividends Paid,-163,-172,-186,-204,-223,-475,-110,-465,-498,-535
+ Net Cash From Debt,278,-22,-128,283,195,-81,-104,606,39,682
+ Cash From Debt,552,478,603,616,351,347,351,944,552,1121
+ Repayments of Debt,-274,-500,-731,-333,-156,-428,-456,-338,-513,-439
+ Cash (Repurchase) of Equity,33,88,258,2,1,-1042,-1629,0,113,0
+ Increase in Capital Stock,33,88,258,2,1,0,0,0,113,0
+ Decrease in Capital Stock,0,0,0,0,0,-1042,-1629,0,0,0
+ Other Financing Activities,-210,120,-10,109,-104,60,1439,-239,790,202
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-62,14,-66,190,-132,-1538,-404,-98,443,349
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-1,0,-1,0,0,157,-39,122,-119,-1
EBITDA,874,945,959,1047,1063,1596,1655,2082,2303,2287
EBITDA Margin (%),36.89,36.34,38.98,40.87,41.33,37.33,32.15,42.38,41.22,39.03
Net Cash Paid for Acquisitions,5,8,1,1,0,-1154,0,0,0,0
Free Cash Flow,-77,-28,14,-265,148,428,227,194,-621,-365
Free Cash Flow to Firm,52,97,132,-158,266,680,554,523,-292,16
Free Cash Flow to Equity,200,-50,-113,19,343,347,122,800,-582,318
Free Cash Flow per Basic Share,-0.61,-0.21,0.10,-1.86,1.04,2.00,0.95,0.85,-2.71,-1.59
Price/Free Cash Flow,2.78,3.32,4.25,4.21,4.49,4.71,10.86,3.71,4.73,3.65
Cash Flow to Net Income,2.40,2.63,2.45,2.37,2.82,2.80,1.23,2.84,1.54,2.39
