,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,3935,2201,7291,1669,2936,3395,3885,3569,4314,2726
+ Depreciation & Amortization,1077,1059,894,823,816,811,1047,1116,1113,1107
+ Non-Cash Items,335,-124,-5080,552,-166,-161,-519,-544,-637,596
+ Stock-Based Compensation,128,141,136,140,137,128,135,126,121,120
+ Deferred Income Taxes,-64,-186,-30,-141,111,195,-626,-70,205,-42
+ Asset Impairment Charge,97,240,345,446,334,141,109,136,128,233
+ Other Non-Cash Adj,174,-319,-5531,107,-748,-625,-137,-736,-1091,285
+ Chg in Non-Cash Work Cap,1063,426,623,-206,-993,-97,-448,-177,-649,-521
+ (Inc) Dec in Accts Receiv,492,184,44,31,-24,257,124,59,-197,-719
+ (Inc) Dec in Inventories,-116,-188,-49,62,-18,-204,31,-24,-170,-635
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,793,387,659,409,5,236,4,436,702,715
+ Inc (Dec) in Other,-106,43,-31,-708,-956,-386,-607,-648,-984,118
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,6410,3562,3728,2838,2593,3948,3965,3964,4141,3908
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,143,7,60,138,109,398,82,10,233,0
+ Disp of Fixed Prod Assets,143,7,60,138,109,398,82,10,233,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1622,-1642,-1514,-1224,-1014,-1095,-925,-863,-965,-906
+ Acq of Fixed Prod Assets,-1622,-1642,-1514,-1224,-1014,-1095,-925,-863,-965,-906
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,10,233,703
+ Dec in LT Investment,0,0,0,0,0,0,0,10,233,703
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-59,-7,4647,57,604,-527,-117,1353,706,-4685
+ Cash from Divestitures,60,0,5174,303,604,1,167,2489,1539,601
+ Cash for Acq of Subs,-119,-7,-527,-246,0,-528,-284,-1136,-833,-5286
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,55,0,-544,0,0,0,0,-10,-233,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1483,-1642,2649,-1029,-301,-1224,-960,500,-26,-4888
+ Dividends Paid,-943,-964,-1008,-1094,-1198,-1359,-1542,-1678,-1826,-1985
+ Net Cash From Debt,-3589,-616,-1379,-37,-1223,2252,-602,2838,-132,3372
+ Cash From Debt,4577,5114,5237,7180,2158,6929,4442,7890,6115,6404
+ Repayments of Debt,-8166,-5730,-6616,-7217,-3381,-4677,-5044,-5052,-6247,-3032
+ Cash (Repurchase) of Equity,-2900,-1700,-3622,-2601,-2174,-2020,-1480,-1390,-2110,-2017
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-2900,-1700,-3622,-2601,-2174,-2020,-1480,-1390,-2110,-2017
+ Other Financing Activities,787,592,126,1870,1234,-1202,837,-1985,-1,174
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-6645,-2688,-5883,-1862,-3361,-2329,-2787,-2215,-4069,-456
Effect of Foreign Exchange Rates,-93,-223,-255,-76,89,-56,10,73,-143,-169
Net Changes in Cash,-1718,-768,494,-53,-1069,395,218,2249,46,-1436
EBITDA,5291,4993,4648,4235,4792,4512,5074,5270,5970,4903
EBITDA Margin (%),14.99,14.58,15.68,16.34,18.50,17.40,19.61,19.83,20.79,15.57
Net Cash Paid for Acquisitions,59,7,-4647,-57,-604,527,117,-1353,-706,4685
Free Cash Flow,4788,1920,2214,1614,1579,2853,3040,3101,3176,3002
Free Cash Flow to Firm,6327,2513,3151,2630,1877,3232,3496,3489,3442,3312
Free Cash Flow to Equity,1342,1311,895,1715,465,5503,2520,5949,3277,6374
Free Cash Flow per Basic Share,2.70,1.14,1.37,1.04,1.04,1.94,2.10,2.17,2.26,2.18
Price/Free Cash Flow,7.82,12.16,14.21,17.17,18.17,11.75,16.40,17.31,18.20,19.18
Cash Flow to Net Income,1.64,1.63,0.51,1.71,0.89,1.17,1.02,1.12,0.96,1.44
