,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,65521,67114,76283,78719,83703,61837,47755,43573,39112,36717
"+ Cash, Cash Equivalents & STI",50610,52074,60416,65756,70492,46548,33413,29419,24518,19267
+ Cash & Cash Equivalents,7925,6726,6877,7631,11708,8934,11750,11809,9175,7079
+ ST Investments,42685,45348,53539,58125,58784,37614,21663,17610,15343,12188
+ Accounts & Notes Receiv,9507,9310,9835,10119,10002,10503,10586,10523,10146,10527
"+ Accounts Receivable, Net",5470,5157,5344,5847,5146,5554,5491,5472,5766,6622
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,2692,2372,2176
"+ Other Receivable, Net",4037,4153,4491,4272,4856,4949,5095,2359,2008,1729
+ Inventories,1476,1591,1627,1217,1616,1846,1383,1282,1559,2568
+ Raw Materials,361,350,372,327,589,681,599,640,975,1691
+ Work In Process,24,5,2,0,1,0,10,25,54,150
+ Finished Goods,1052,1201,1203,872,1003,1132,752,601,519,717
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,39,35,50,18,23,33,22,16,11,10
+ Other ST Assets,3928,4139,4405,1627,1593,2940,2373,2349,2889,4355
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,35670,38020,37198,42933,46115,46947,50038,51280,58385,57285
"+ Property, Plant & Equip, Net",3322,3252,3332,3506,3322,3006,2789,2453,2338,1997
"+ Property, Plant & Equip",12386,12520,12427,12563,12819,12243,12039,11014,10918,10165
- Accumulated Depreciation,9064,9268,9095,9057,9497,9237,9250,8561,8580,8168
+ LT Investments & Receivables,833,899,897,0,0,0,0,0,0,0
+ LT Investments,833,899,897,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,31515,33869,32969,39427,42793,43941,47249,48827,56047,55288
+ Total Intangible Assets,25322,27519,26845,29126,32305,34258,35730,35382,41787,40873
+ Goodwill,21919,24239,24469,26625,29766,31706,33529,33806,38168,38304
+ Other Intangible Assets,3403,3280,2376,2501,2539,2552,2201,1576,3619,2569
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,6193,6350,6124,10301,10488,9683,11519,13445,14260,14415
Total Assets,101191,105134,113481,121652,129818,108784,97793,94853,97497,94002
+ Payables & Accruals,1221,1191,1166,1573,1483,2908,3208,3057,3163,3242
+ Accounts Payable,1029,1032,1104,1056,1385,1904,2059,2218,2362,2281
+ Accrued Taxes,192,159,62,517,98,1004,1149,839,801,961
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,0,0,0,0,0,0,0,0
+ ST Debt,3283,508,3897,4160,7992,5238,10191,3005,2508,1099
+ ST Borrowings,3283,508,3897,4160,7992,5238,10191,3005,2508,1099
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,17688,18110,18560,19178,18108,18889,18313,19269,20586,21299
+ Deferred Revenue,9262,9478,9824,10155,10821,11490,10668,11406,12148,12784
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,8426,8632,8736,9023,7287,7399,7645,7863,8438,8515
Total Current Liabilities,22192,19809,23623,24911,27583,27035,31712,25331,26257,25640
+ LT Debt,12928,20401,21457,24483,25725,20331,14475,11578,9018,8416
+ LT Borrowings,12928,20401,21457,24483,25725,20331,14475,11578,9018,8416
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,6943,8263,8694,8673,10373,18214,18035,20024,20947,20173
+ Accrued Liabilities,4161,4664,5359,6317,7673,8195,7799,9040,10016,10480
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,2782,3599,3335,2356,2700,10019,10236,10984,10931,9693
Total Noncurrent Liabilities,19871,28664,30151,33156,36098,38545,32510,31602,29965,28589
Total Liabilities,42063,48473,53774,58067,63681,65580,64222,56933,56222,54229
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,42297,41884,43592,44516,45253,42820,40266,41202,42346,42714
+ Common Stock,42297,41884,43592,44516,45253,42820,40266,41202,42346,42714
+ Additional Paid in Capital,0,0,0,0,0,0,0,0,0,0
