,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.71,3.31,2.57,2.39,0.96,1.09,1.68,1.57,1.42,1.19
Current Ratio,4.99,5.28,4.30,4.21,1.81,2.61,3.31,3.46,3.08,3.03
Quick Ratio,3.66,4.06,3.29,3.17,1.29,1.70,2.34,2.24,2.07,1.87
CFO/Avg Current Liab,1.36,2.62,1.21,1.40,1.04,0.81,1.33,1.17,1.80,1.19
Common Equity/Total Assets,79.70,84.29,88.09,91.99,38.84,54.66,61.03,71.87,78.92,99.32
Long-Term Debt/Equity (%),38.04,27.29,23.97,31.40,14.64,18.91,15.75,14.60,11.39,11.47
Long-Term Debt/Capital (%),21.45,16.76,14.37,16.54,13.49,16.95,14.08,11.32,8.98,7.46
Long-Term Debt/Total Assets (%),21.77,16.97,14.78,18.23,7.70,11.15,10.07,9.23,7.82,8.03
Total Debt/Equity (%),38.04,27.29,23.97,31.40,34.61,18.91,16.36,15.19,11.83,11.91
Total Debt/Capital (%),21.45,16.76,14.37,16.54,31.90,16.95,14.63,11.79,9.33,7.74
Total Debt/Total Assets (%),21.77,16.97,14.78,18.23,18.19,11.15,10.46,9.60,8.12,8.34
CFO/Total Liabilities,40.56,76.70,35.32,37.25,37.04,42.45,50.41,39.59,64.95,49.01
CFO/CapEx,4.25,9.78,4.98,2.72,5.47,3.79,3.90,2.59,5.19,4.27
Altman's Z-Score,7.23,9.52,10.04,9.87,7.92,11.88,15.71,15.71,21.42,14.52
