,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.06,7.11,7.45,7.81,7.84,7.45,7.65,7.88,9.54,8.79
Days Sales Outstanding,60.27,51.30,48.97,46.72,46.58,49.00,47.70,46.34,38.25,41.54
Inventory Turnover,1.77,2.07,1.94,2.17,1.84,1.62,1.79,1.50,1.63,1.35
Days Inventory Outstanding,206.08,176.69,188.27,168.56,198.39,225.73,204.36,243.74,223.43,270.64
Accounts Payable Turnover,8.94,11.51,10.82,10.61,9.67,7.91,7.30,6.59,5.85,6.05
Accounts Payable Turnover Days,40.82,31.71,33.75,34.40,37.73,46.13,49.97,55.38,62.37,60.34
Cash Conversion Cycle,225.52,196.29,203.49,180.88,207.24,228.60,202.09,234.69,199.31,251.85
Inventory to Cash Days,-145.81,-125.39,-139.30,-121.84,-151.81,-176.73,-156.66,-197.40,-185.18,-229.10
Inventories,309,297,340,397,555,607,641,802,727,876
Raw Materials,58,67,64,61,101,112,118,137,133,156
Work In Process,82,59,64,102,121,145,122,140,164,177
Finished Goods,169,170,212,234,332,351,401,526,430,542
Other Inventory,0,0,0,0,0,0,0,0,0,0
