,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,593,598,600,822,1036,594,679,695,690,691
ST Debt,0,0,0,0,598,0,26,27,26,26
LT Debt,593,598,600,822,438,594,653,668,665,666
Total Debt/EBITDA,1.13,1.07,0.85,0.92,0.94,0.52,0.51,0.49,0.40,0.36
Net Debt/EBITDA,0.33,-0.10,-0.17,-0.12,0.20,-0.10,-0.44,-0.41,-0.16,-0.09
Total Debt/EBIT,1.30,1.21,0.93,1.00,1.01,0.55,0.55,0.53,0.44,0.39
Net Debt/EBIT,0.38,-0.11,-0.18,-0.13,0.21,-0.11,-0.47,-0.45,-0.17,-0.10
EBITDA to Interest Expense,100.62,51.98,76.18,105.89,380.90,-547.67,64.15,90.11,93.57,100.46
EBITDA-CapEx/Interest Expense,79.23,42.31,64.32,75.10,317.83,-431.14,49.55,64.32,75.42,85.61
EBIT to Interest Expense,87.40,45.63,69.11,97.42,352.66,-510.81,59.84,83.33,86.24,93.19
Interest Expense,5,11,9,8,3,-2,21,16,18,19
Common Equity/Total Assets,79.70,84.29,88.09,91.99,38.84,54.66,61.03,71.87,78.92,99.32
Long-Term Debt/Equity (%),38.04,27.29,23.97,31.40,14.64,18.91,15.75,14.60,11.39,11.47
Long-Term Debt/Capital (%),21.45,16.76,14.37,16.54,13.49,16.95,14.08,11.32,8.98,7.46
Long-Term Debt/Total Assets (%),21.77,16.97,14.78,18.23,7.70,11.15,10.07,9.23,7.82,8.03
Total Debt/Equity (%),38.04,27.29,23.97,31.40,34.61,18.91,16.36,15.19,11.83,11.91
Total Debt/Capital (%),21.45,16.76,14.37,16.54,31.90,16.95,14.63,11.79,9.33,7.74
Total Debt/Total Assets (%),21.77,16.97,14.78,18.23,18.19,11.15,10.46,9.60,8.12,8.34
Net Debt to Equity,11.08,-2.54,-4.73,-4.12,7.28,-3.83,-14.09,-12.86,-4.58,-2.97
Net Debt/Capital (%),7.37,-1.91,-3.43,-2.67,8.97,-4.31,-16.90,-12.48,-4.09,-2.12
EBITDA,523,561,709,890,1105,1150,1328,1424,1722,1929
EBITDA-CapEx,412,457,598,631,922,905,1026,1016,1388,1644
Operating Income (Loss),455,493,643,818,1023,1073,1239,1317,1587,1789
