,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.50,2.54,2.88,1.14,0.76,2.11,1.79,2.19,1.06,1.62
Current Ratio,4.69,4.38,4.23,2.27,1.90,3.36,3.17,3.83,2.65,3.00
Quick Ratio,3.59,3.50,3.60,1.65,1.28,2.98,2.79,3.34,2.26,2.54
CFO/Avg Current Liab,1.68,1.35,1.32,0.31,0.20,0.47,0.36,0.17,0.37,0.46
Common Equity/Total Assets,42.53,43.72,43.93,42.52,36.43,23.82,20.37,12.30,6.51,9.01
Long-Term Debt/Equity (%),0.06,0.02,0.05,0,0,0,0,0,1.95,56.06
Long-Term Debt/Capital (%),0.11,0.04,0.08,0,0,0,0,0,15.68,73.45
Long-Term Debt/Total Assets (%),0.05,0.02,0.04,0,0,0,0,0,1.21,24.93
Total Debt/Equity (%),0.09,0.05,0.11,0,0,0,0,0,1.95,56.06
Total Debt/Capital (%),0.16,0.08,0.17,0,0,0,0,0,15.68,73.45
Total Debt/Total Assets (%),0.07,0.04,0.07,0,0,0,0,0,1.21,24.93
CFO/Total Liabilities,86.50,62.98,63.73,14.08,10.83,25.33,21.74,9.51,19.44,14.86
CFO/CapEx,15.40,13.18,7.14,2.12,1.62,5.46,4.02,0.53,2.48,4.19
Altman's Z-Score,16.34,18.02,10.71,8.59,7.16,7.81,10.24,13.00,11.16,5.68
