,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,41.68,71.30,47.84,73.81,268.34,83.09,4933.17,0,0,80.17
Price/Earnings Average,28.97,44.15,69.29,68.90,244.09,99.17,4077.16,-3202.68,-180.14,62.12
Price/Earnings High,48.55,73.50,96.58,91.80,285.25,147.62,5211.67,-4828.24,-234.21,93.66
Price/Earnings Low,17.56,27.81,43.36,41.29,208.29,47.31,2846.76,-1793.61,-127.46,39.86
Price/Book Value,13.38,17.54,9.47,10.72,11.39,14.77,25.39,46.49,100.70,46.14
Price/Book Value Average,9.30,10.86,13.71,10.01,10.37,17.62,20.98,33.54,105.39,35.75
Price/Book Value High,15.58,18.08,19.12,13.34,12.11,26.23,26.82,50.57,137.02,53.91
Price/Book Value Low,5.64,6.84,8.58,6.00,8.85,8.41,14.65,18.78,74.57,22.94
Price/Tangible Book Value,8.03,11.48,6.84,10.13,10.50,5.93,8.65,8.39,11.19,9.79
Price/Tangible Book Value Average,5.58,7.11,9.90,9.45,9.55,7.08,7.15,6.05,11.71,7.59
Price/Tangible Book Value High,9.36,11.84,13.81,12.60,11.16,10.54,9.14,9.12,15.23,11.44
Price/Tangible Book Value Low,3.39,4.48,6.20,5.67,8.15,3.38,4.99,3.39,8.29,4.87
Price/Sales,5.98,8.63,4.82,4.76,4.06,5.78,8.20,11.24,11.97,9.91
Price/Sales Average,4.16,5.35,6.98,4.44,3.70,6.89,6.77,8.11,12.52,7.68
Price/Sales High,6.97,8.90,9.73,5.92,4.32,10.26,8.66,12.22,16.28,11.58
Price/Sales Low,2.52,3.37,4.37,2.66,3.15,3.29,4.73,4.54,8.86,4.93
Price/Cash Flow,25.44,40.08,20.53,71.22,75.57,37.99,66.25,198.89,82.98,50.12
Price/Cash Flow Average,17.68,24.82,29.74,66.48,68.74,45.34,54.76,143.48,86.84,38.84
Price/Cash Flow High,29.63,41.32,41.45,88.59,80.33,67.49,69.99,216.31,112.91,58.55
Price/Cash Flow Low,10.72,15.63,18.61,39.84,58.66,21.63,38.23,80.36,61.45,24.92
Price/Free Cash Flow,24.93,38.34,18.38,49.20,47.72,32.98,53.79,68.73,59.11,41.29
Price/Free Cash Flow Average,17.33,23.75,26.61,45.93,43.40,39.36,44.46,49.59,61.86,31.99
Price/Free Cash Flow High,29.04,39.53,37.10,61.19,50.72,58.59,56.83,74.75,80.43,48.24
Price/Free Cash Flow Low,10.51,14.95,16.65,27.52,37.04,18.78,31.04,27.77,43.77,20.53
EV/Sales,5.71,8.15,4.28,4.40,3.84,5.19,7.58,10.77,12.33,9.75
EV/Sales Average,3.92,5.06,6.70,4.26,3.50,6.36,6.48,8.14,13.02,8.02
EV/Sales High,6.78,8.61,9.45,5.73,4.12,9.87,8.38,12.39,17.05,11.94
EV/Sales Low,2.26,3.08,4.08,2.49,2.95,2.60,4.43,4.46,9.10,5.26
EV/EBITDA,22.79,36.40,21.92,33.21,62.75,61.52,809.92,0,0,98.58
EV/EBITDA Average,15.66,22.60,34.31,32.20,57.05,75.33,693.08,-3309.45,-75.25,81.16
EV/EBITDA High,27.06,38.49,48.44,43.28,67.27,116.95,895.58,-5036.32,-98.51,120.82
EV/EBITDA Low,9.01,13.74,20.90,18.84,48.16,30.78,473.45,-1812.58,-52.58,53.16
EV/EBIT,26.77,41.24,23.96,37.03,101.49,87.80,0,0,0,124.35
EV/EBIT Average,18.39,25.60,37.51,35.90,92.28,107.52,-538.40,-391.76,-66.88,102.38
EV/EBIT High,31.78,43.60,52.95,48.25,108.81,166.93,-695.71,-596.17,-87.56,152.41
EV/EBIT Low,10.58,15.57,22.85,21.00,77.90,43.94,-367.79,-214.56,-46.74,67.06
Last Price,15.90,26.82,17.81,24.24,26.50,43.03,73.51,123.88,156.07,165.93
High Price,18.52,27.65,35.95,30.15,28.17,76.45,77.66,134.73,212.37,193.85
Low Price,6.70,10.46,16.14,13.56,20.57,24.50,42.42,50.05,115.57,82.49
Enterprise Value,787,1340,847,1179,1322,2181,4023,7337,10642,11596
Enterprise Value Average,541,832,1325,1143,1202,2671,3443,5543,11244,9547
Enterprise Value High,934,1417,1871,1537,1417,4147,4448,8436,14720,14213
Enterprise Value Low,311,506,807,669,1014,1091,2352,3036,7858,6253
