,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.20,0.27,0.26,0.23,0.11,0.08,0.61,0.16,0.10,0.19
Current Ratio,0.85,1.02,0.95,0.84,1.09,0.91,1.42,0.89,0.97,0.95
Quick Ratio,0.53,0.64,0.62,0.54,0.61,0.52,1.07,0.45,0.48,0.55
CFO/Avg Current Liab,0.55,0.57,0.53,0.52,0.65,0.75,1.08,0.73,0.41,0
Common Equity/Total Assets,44.57,50.00,51.39,56.83,58.42,64.68,59.97,18.42,19.15,12.01
Long-Term Debt/Equity (%),1035.71,1522.03,605.05,256.64,314.60,409.12,336.78,470.44,382.44,718.30
Long-Term Debt/Capital (%),37.88,42.03,38.71,29.02,41.99,38.17,44.66,61.70,62.58,73.23
Long-Term Debt/Total Assets (%),37.46,43.13,39.77,30.42,45.14,44.70,49.22,43.97,45.27,46.88
Total Debt/Equity (%),1501.95,1856.78,781.14,404.98,342.01,479.96,343.83,534.80,425.65,753.61
Total Debt/Capital (%),54.93,51.28,49.98,45.79,45.65,44.78,45.59,70.14,69.65,76.83
Total Debt/Total Assets (%),54.32,52.62,51.35,48.00,49.07,52.44,50.25,49.98,50.39,49.18
CFO/Total Liabilities,18.69,21.60,18.43,21.53,22.47,21.77,29.14,22.22,14.48,0
CFO/CapEx,5.60,6.99,4.52,3.76,5.02,4.82,6.09,3.85,3.13,0
Altman's Z-Score,6.02,6.65,7.21,7.36,7.90,7.96,7.55,5.60,4.85,4.85
