,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Accounts Receivable Turnover,9.93,10.62,10.59,10.53,10.51,10.10,10.51,11.73,11.06,10.79
Days Sales Outstanding,36.75,34.37,34.47,34.65,34.72,36.15,34.73,31.13,33.00,33.81
Inventory Turnover,8.28,8.27,7.64,7.32,7.15,6.85,7.57,6.87,6.05,6.18
Days Inventory Outstanding,44.06,44.11,47.77,49.85,51.06,53.29,48.19,53.14,60.29,59.10
Accounts Payable Turnover,7.56,7.32,4.39,3.25,3.49,3.43,3.05,2.96,3.46,3.38
Accounts Payable Turnover Days,48.30,49.85,83.06,112.21,104.72,106.41,119.84,123.48,105.34,108.09
Cash Conversion Cycle,32.51,28.63,-0.82,-27.70,-18.94,-16.96,-36.92,-39.21,-12.06,-15.18
Inventory to Cash Days,-7.30,-9.74,-13.31,-15.20,-16.34,-17.14,-13.46,-22.01,-27.29,-25.28
Inventories,386,385,443,459,506,512,454,752,755,696
Raw Materials,113,101,111,119,129,125,140,229,0,0
Work In Process,2,3,3,3,9,6,7,11,0,0
Finished Goods,321,316,361,363,395,411,340,543,0,0
Other Inventory,0,0,0,0,0,0,0,0,755,696
