,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,1301,1300,1300,3134,2535,2850,2705,2717,2968,2668
ST Debt,1,0,250,363,0,312,43,943,355,44
LT Debt,1300,1300,1050,2771,2535,2538,2662,1774,2613,2625
Total Debt/EBITDA,1.62,1.53,1.37,2.99,1.99,1.89,1.75,1.53,1.49,1.21
Net Debt/EBITDA,0.98,1.04,1.23,2.82,1.89,1.83,1.55,1.15,1.36,1.07
Total Debt/EBIT,2.13,1.87,1.66,3.67,2.56,2.48,2.33,1.96,1.87,1.48
Net Debt/EBIT,1.29,1.27,1.48,3.48,2.42,2.40,2.06,1.48,1.70,1.31
EBITDA to Interest Expense,12.19,13.07,14.68,12.13,11.54,14.82,14.63,18.06,22.37,19.88
EBITDA-CapEx/Interest Expense,9.98,9.73,10.41,8.97,9.07,12.10,12.44,16.60,19.66,16.91
EBIT to Interest Expense,9.29,10.69,12.12,9.86,9.00,11.28,11.03,14.11,17.87,16.21
Interest Expense,66,65,65,87,110,102,105,98,89,111
Common Equity/Total Assets,95.25,108.69,127.07,82.64,92.79,101.28,109.51,112.84,128.77,136.07
Long-Term Debt/Equity (%),59.31,67.27,56.98,120.32,84.05,84.51,82.29,48.09,78.99,67.93
Long-Term Debt/Capital (%),23.43,22.20,16.12,31.52,28.20,24.44,23.98,14.77,19.41,18.36
Long-Term Debt/Total Assets (%),29.14,31.01,25.58,40.48,36.44,34.12,34.71,21.53,32.07,30.71
Total Debt/Equity (%),59.33,67.27,70.55,136.07,84.05,94.91,83.62,73.66,89.73,69.06
Total Debt/Capital (%),23.43,22.20,19.95,35.65,28.20,27.45,24.36,22.62,22.05,18.66
Total Debt/Total Assets (%),29.15,31.01,31.67,45.78,36.44,38.32,35.27,32.98,36.43,31.22
Net Debt to Equity,35.92,45.69,62.99,128.72,79.45,91.69,74.01,55.54,81.77,61.14
Net Debt/Capital (%),15.63,16.23,18.20,34.39,27.07,26.77,21.85,17.78,20.23,16.67
EBITDA,802,851,947,1050,1271,1508,1542,1773,1987,2212
EBITDA-CapEx,657,634,672,776,999,1231,1311,1630,1746,1881
Operating Income (Loss),612,696,782,853,992,1148,1163,1385,1587,1803
