,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,7270,9617,9910,13001,19474,23094,25643,36790,40370,47976
- Cash & Cash Equivalents,513,417,139,169,139,97,145,494,90,124
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1301,1300,1300,3134,2535,2850,2705,2717,2968,2668
Enterprise Value,8058,10483,11000,15943,21870,25848,28203,39013,43248,50520
Total Capital,5552,5857,6516,8789,8992,10381,11105,12011,13460,14297
Total Debt/Capital (%),23.43,22.20,19.95,35.65,28.20,27.45,24.36,22.62,22.05,18.66
Total Debt / EV,0.16,0.12,0.12,0.20,0.12,0.11,0.10,0.07,0.07,0.05
EV/Sales,1.77,2.34,2.24,2.99,3.38,3.75,3.98,5.48,5.51,5.73
EV/EBITDA,10.04,12.31,11.62,15.19,17.21,17.14,18.29,22.00,21.76,22.84
EV/EBIT,13.17,15.05,14.07,18.69,22.05,22.52,24.26,28.16,27.25,28.03
EV/Cash Flow to Firm,12.43,16.88,21.70,19.41,20.50,22.49,20.46,26.99,26.85,29.96
EV/Free Cash Flow to Firm,10.15,12.50,14.06,14.56,16.34,18.13,17.53,24.55,23.36,25.04
Diluted Market Cap,7556,10119,10456,13446,20112,24483,26535,38079,41883,48752
Diluted Enterprise Value,8344,11002,11616,16410,22508,27236,29095,40302,44761,51296
EV per Share,68.85,93.85,105.55,152.98,205.69,250.26,272.71,374.90,425.21,496.60
TTM Sales,4552,4477,4905,5323,6477,6892,7085,7116,7854,8816
TTM EBITDA,802,851,947,1050,1271,1508,1542,1773,1987,2212
TTM Operating Income,612,696,782,853,992,1148,1163,1385,1587,1803
TTM Cash Flow to Firm,649,621,507,821,1067,1149,1379,1445,1611,1686
TTM Free Cash Flow to Firm,794,839,782,1095,1339,1426,1609,1589,1852,2017
