,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Shares Outstanding,117,112,104,104,106,103,103,104,102,102
Diluted Weighted Avg Shares,122,118,110,108,110,109,107,108,106,103
Basic Weighted Avg Shares,120,116,108,105,107,106,104,105,103,102
Revenue per Share,37.81,38.63,45.33,50.72,60.76,64.97,68.25,67.86,76.13,86.73
EBITDA per Share,6.67,7.35,8.75,10.00,11.93,14.22,14.85,16.91,19.26,21.76
Operating Income per Share,5.08,6.01,7.22,8.13,9.30,10.82,11.20,13.21,15.39,17.73
"Basic EPS, GAAP",3.11,3.72,6.41,4.58,7.90,8.34,8.44,10.59,11.98,13.26
Basic EPS from Cont Ops,3.11,3.52,4.22,4.36,7.35,8.32,8.44,10.59,11.98,13.26
"Diluted EPS, GAAP",3.08,3.66,6.31,4.46,7.67,8.08,8.19,10.31,11.71,13.04
Diluted EPS from Cont Ops,3.08,3.47,4.16,4.24,7.14,8.06,8.19,10.31,11.71,13.04
Dividend per Share,0.78,1.74,1.07,1.36,1.65,2.08,2.58,4.30,3.64,4.43
Cash Flow per Share,5.05,5.01,4.30,7.28,9.05,10.07,12.44,12.97,14.90,15.72
Free Cash Flow per Basic Share,3.84,3.13,1.76,4.67,6.50,7.46,10.22,11.61,12.57,12.46
Cash & Equivalents per Share,4.39,3.88,2.01,1.84,1.30,0.94,1.41,4.74,0.89,1.22
Book Value per Share,36.32,40.79,50.05,54.27,60.72,72.92,81.22,89.32,103.15,114.31
Tangible Book Value per Share,7.43,6.22,4.48,-10.23,-3.54,-3.24,-0.83,3.52,-1.24,4.53
