,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1873,1354,1403,1552,1309,1960,3301,2584,4631,835
+ Depreciation & Amortization,457,281,264,225,223,223,443,430,390,405
+ Non-Cash Items,288,263,555,200,62,205,11464,11181,11306,15297
+ Stock-Based Compensation,229,154,174,165,179,146,291,274,192,172
+ Deferred Income Taxes,425,692,215,144,-188,44,-769,122,90,-106
+ Asset Impairment Charge,0,52,484,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-366,-635,-318,-109,71,15,11942,10785,11024,15231
+ Chg in Non-Cash Work Cap,-574,-688,-803,-523,-801,-963,-14037,-11980,-15492,-16679
+ (Inc) Dec in Accts Receiv,-739,-600,-377,36,-268,-254,-256,-68,179,-180
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,-16763,-17164
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-142,-152,-212,23,-35,-94,297,188,760,596
+ Inc (Dec) in Other,307,64,-214,-582,-498,-615,-14078,-12100,332,69
+ Net Cash From Disc Ops,-171,65,-25,231,94,1,59,79,118,361
Cash from Operating Activities,1873,1275,1394,1685,887,1426,1230,2294,953,219
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-212,-178,-171,-196,-356,-345,-345,-324,-354,-358
+ Acq of Fixed Prod Assets,-212,-178,-171,-196,-356,-345,-345,-324,-354,-358
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,30,12,81,0,10,0,0,0,0,0
+ Dec in LT Investment,30,12,81,0,10,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-15,-118,272,-153,-369,-155,357,446,2974,95
+ Cash from Divestitures,193,7,385,20,11,0,756,593,3028,95
+ Cash for Acq of Subs,-208,-125,-113,-173,-380,-155,-399,-147,-54,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-75,-317,-28,9,168,152,-167,-66,-225,-263
+ Net Cash From Disc Ops,-17,-285,-3,-6,-24,-23,-2,-7,-7,-8
Cash from Investing Activities,-272,-601,154,-340,-547,-348,-155,56,2395,-526
+ Dividends Paid,-300,-292,-300,-288,-296,-276,-595,-600,-647,-689
+ Net Cash From Debt,-17,559,1942,1809,508,-16,-418,1474,-2230,-2002
+ Cash From Debt,0,1728,1959,2136,1813,0,492,4375,0,1138
+ Repayments of Debt,-17,-1169,-17,-327,-1305,-16,-910,-2901,-2230,-3140
+ Cash (Repurchase) of Equity,-2185,-2982,-2813,-2997,-1111,-586,-57,-58,1672,0
+ Increase in Capital Stock,0,613,0,0,0,0,0,0,1672,0
+ Decrease in Capital Stock,-2185,-3595,-2813,-2997,-1111,-586,-57,-58,0,0
+ Other Financing Activities,590,2072,-482,430,222,-43,-146,-906,1053,-290
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-1912,-643,-1653,-1046,-677,-921,-1216,-90,-152,-2981
Effect of Foreign Exchange Rates,0,0,0,0,58,-25,-1,25,-48,-94
Net Changes in Cash,-311,31,-105,299,-337,157,-141,2260,3196,-3288
EBITDA,3716,3177,2681,2846,2795,2991,4942,5118,4401,3211
EBITDA Margin (%),24.31,23.01,19.31,21.62,20.41,20.61,17.77,20.24,15.40,10.65
Net Cash Paid for Acquisitions,15,118,-272,153,369,155,-357,-446,-2974,-95
Free Cash Flow,1661,1097,1223,1489,531,1081,885,1970,599,-139
Free Cash Flow to Firm,1910,1332,1501,1784,842,1492,0,2826,1463,625
Free Cash Flow to Equity,1644,1656,3165,3298,1039,1065,467,3444,-1631,-2141
Free Cash Flow per Basic Share,2.73,1.99,2.53,3.35,1.32,2.87,1.44,3.20,0.93,-0.21
Price/Free Cash Flow,19.05,21.56,14.61,15.15,19.32,9.34,16.25,8.71,15.60,19.02
Cash Flow to Net Income,1.00,0.43,0.99,1.34,2.48,0.73,0.37,0.95,0.21,0.20
