,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1412,1582,1680,2455,1834,3116,2902,2821,3407,4202
+ Sales & Services Revenue,1412,1582,1680,2455,1834,3116,2902,2821,3407,4202
- Cost of Revenue,488,505,542,746,547,1168,859,659,1033,1683
+ Cost of Goods & Services,488,505,542,746,547,1168,859,659,1033,1683
Gross Profit,924,1077,1138,1708,1287,1948,2043,2162,2375,2519
+ Other Operating Income,-488,-505,-542,0,-547,0,0,0,0,0
- Operating Expenses,910,971,1049,1051,1107,1225,1297,1338,1470,1598
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,910,971,1049,1051,1107,1225,1297,1338,1470,1598
Operating Income (Loss),502,611,631,657,728,723,746,824,905,921
- Non-Operating (Income) Loss,129,135,121,115,123,112,96,77,86,69
"+ Interest Expense, Net",128,129,116,115,119,105,99,82,81,100
+ Interest Expense,128,129,116,115,120,107,103,84,84,103
- Interest Income,0,0,0,0,1,1,4,3,2,3
+ Other Non-Op (Income) Loss,0,5,4,0,5,7,-3,-4,4,-31
Pretax Income,373,477,511,542,604,611,650,747,819,852
- Income Tax Expense (Benefit),143,187,196,197,221,8,139,145,154,78
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,231,290,315,346,383,603,511,601,666,774
- Net Extraordinary Losses (Gains),-12,0,0,-5,-14,0,0,0,0,0
+ Discontinued Operations,12,0,9,5,14,0,0,0,0,0
+ Extraord. & Accounting Changes,-25,0,-9,-9,-27,0,0,0,0,0
Income (Loss) Incl. MI,243,290,315,350,396,603,511,601,666,774
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",243,290,315,350,396,603,511,601,666,774
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",243,290,315,350,396,603,511,601,666,774
Basic Weighted Avg Shares,91,98,102,104,106,111,117,123,130,138
"Basic EPS, GAAP",2.69,2.97,3.09,3.38,3.74,5.43,4.36,4.90,5.13,5.62
Basic EPS from Cont Ops,2.55,2.97,3.09,3.34,3.61,5.43,4.36,4.90,5.13,5.62
Diluted Weighted Avg Shares,92,98,102,104,106,111,117,123,130,138
"Diluted EPS, GAAP",2.65,2.97,3.09,3.38,3.74,5.43,4.35,4.89,5.13,5.61
Diluted EPS from Cont Ops,2.52,2.97,3.09,3.34,3.61,5.43,4.35,4.89,5.13,5.61
EBITDA,739,865,906,950,1047,1084,1138,1254,1383,1457
EBITDA Margin (%),52.37,54.68,53.94,38.72,57.09,34.80,39.20,44.45,40.59,34.67
EBITA,502,611,631,657,728,723,746,824,905,921
EBIT,502,611,631,657,728,723,746,824,905,921
Gross Margin (%),65.44,68.08,67.75,69.60,70.19,62.52,70.40,76.65,69.69,59.95
Operating Margin (%),35.54,38.63,37.58,26.77,39.67,23.21,25.71,29.21,26.56,21.92
Profit Margin (%),17.22,18.31,18.75,14.26,21.61,19.36,17.62,21.32,19.53,18.43
Sales per Employee,299163,332373,353465,517095,401796,673195,607590,601009,727474,876991
Dividend per Share,1.42,1.50,1.57,1.69,1.81,1.94,2.10,2.30,2.50,2.73
Depreciation Expense,238,254,275,293,320,361,391,430,478,536
