,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,14917,15049,15026,14562,14017,11261,11035,10790,11132,12459
+ Sales & Services Revenue,14917,15049,15026,14562,14017,11261,11035,10790,11132,12459
- Cost of Revenue,6459,6996,6173,5479,4577,3647,3424,3070,3445,4593
+ Cost of Goods & Services,6459,6996,6173,5479,4577,3647,3424,3070,3445,4593
Gross Profit,8458,8053,8853,9083,9440,7614,7611,7720,7687,7866
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,6056,6991,6519,6680,6862,5256,5775,6035,5458,5884
"+ Selling, General & Admin",-256,835,242,147,141,144,674,477,-382,-72
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,6312,6156,6277,6533,6721,5112,5101,5558,5840,5956
Operating Income (Loss),2402,1062,2334,2403,2578,2358,1836,1685,2229,1982
- Non-Operating (Income) Loss,1832,891,1441,11635,3407,846,719,556,670,543
"+ Interest Expense, Net",941,955,1015,1054,1099,1051,962,988,1066,955
+ Interest Expense,941,955,1015,1054,1099,1051,962,988,1066,955
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,891,-64,426,10581,2308,-205,-243,-432,-396,-412
Pretax Income,570,171,893,-9232,-829,1512,1117,1129,1559,1439
- Income Tax Expense (Benefit),195,-42,315,-3055,895,490,213,126,320,1000
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,375,213,578,-6177,-1724,1022,904,1003,1239,439
- Net Extraordinary Losses (Gains),-17,-86,0,0,0,-326,-8,-76,-44,66
+ Discontinued Operations,17,86,0,-6728,-1435,326,8,76,44,0
+ Extraord. & Accounting Changes,-34,-172,0,6728,1435,-652,-16,-152,-88,66
Income (Loss) Incl. MI,392,299,578,-6177,-1724,1348,912,1079,1283,373
- Minority Interest,0,0,0,0,0,0,0,0,0,-33
"Net Income, GAAP",392,299,578,-6177,-1724,1348,912,1079,1283,406
- Preferred Dividends,0,0,0,0,0,367,4,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",392,299,578,-6177,-1724,981,908,1079,1283,406
Basic Weighted Avg Shares,418,420,422,426,444,492,535,542,545,571
"Basic EPS, GAAP",0.94,0.71,1.37,-14.50,-3.88,1.99,1.70,1.99,2.35,0.71
Basic EPS from Cont Ops,0.90,0.51,1.37,-14.50,-3.88,2.08,1.69,1.85,2.27,0.77
Diluted Weighted Avg Shares,419,421,424,426,444,494,542,543,546,572
"Diluted EPS, GAAP",0.94,0.71,1.36,-14.50,-3.88,1.99,1.68,1.99,2.35,0.71
Diluted EPS from Cont Ops,0.89,0.51,1.36,-14.50,-3.88,2.07,1.67,1.85,2.27,0.77
EBITDA,2611,2562,4170,4400,4278,3742,3053,2884,3830,3299
EBITDA Margin (%),17.50,17.02,27.75,30.22,30.52,33.23,27.67,26.73,34.41,26.48
EBITA,2402,1062,2334,2403,2578,2358,1836,1685,2229,1982
EBIT,2402,1062,2334,2403,2578,2358,1836,1685,2229,1982
Gross Margin (%),56.70,53.51,58.92,62.37,67.35,67.61,68.97,71.55,69.05,63.14
Operating Margin (%),16.10,7.06,15.53,16.50,18.39,20.94,16.64,15.62,20.02,15.91
Profit Margin (%),2.63,1.99,3.85,-42.42,-12.30,11.97,8.26,10.00,11.53,3.26
Sales per Employee,946871,967346,952158,927103,897548,901313,895989,887847,898104,1010053
Dividend per Share,2.20,1.44,1.44,1.43,1.44,1.57,1.53,1.56,1.56,1.56
Depreciation Expense,209,1500,1836,1997,1700,1384,1217,1199,1601,1317
