,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,3887,3876,3040,2950,3108,2367,2444,3714,3237,2415
"+ Cash, Cash Equivalents & STI",218,85,131,199,589,367,627,1734,1462,160
+ Cash & Cash Equivalents,218,85,131,199,589,367,627,1734,1462,160
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1918,1779,1595,1615,1654,1511,1294,1439,1279,1571
"+ Accounts Receivable, Net",1918,914,1595,1615,1654,1511,564,1203,1033,1318
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,865,0,0,0,0,730,236,246,253
+ Inventories,752,817,785,564,463,252,281,317,260,421
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,752,817,785,564,463,252,281,317,260,421
+ Other ST Assets,999,1195,529,572,402,237,242,224,236,263
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,46537,48290,49147,40198,39149,37696,39857,40750,42195,43693
"+ Property, Plant & Equip, Net",19972,35783,22054,13656,28879,19118,31650,33294,34744,36285
"+ Property, Plant & Equip",33252,49933,37214,29387,40804,29911,43077,45232,47416,49543
- Accumulated Depreciation,13280,14150,15160,15731,11925,10793,11427,11938,12672,13258
+ LT Investments & Receivables,3104,3222,2788,3026,3184,1299,569,605,655,622
+ LT Investments,3104,3222,2788,3026,3184,1299,569,605,655,622
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,23461,9285,24305,23516,7086,17279,7638,6851,6796,6786
+ Total Intangible Assets,6418,6418,6418,5618,5618,5618,5698,5691,5618,5618
+ Goodwill,6418,6418,6418,5618,5618,5618,5618,5618,5618,5618
+ Other Intangible Assets,0,0,0,0,0,0,80,73,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,17043,2867,17887,17898,1468,11661,1940,1160,1178,1168
Total Assets,50424,52166,52187,43148,42257,40063,42301,44464,45432,46108
+ Payables & Accruals,1250,1769,2728,2766,1598,2881,1799,1749,2095,2648
+ Accounts Payable,1250,1279,2728,2766,1027,2881,1005,827,943,1503
+ Accrued Taxes,485,490,519,580,571,533,545,640,647,668
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,-485,0,-519,-580,0,-533,249,282,505,477
+ ST Debt,4819,2603,2874,4360,1382,1753,1380,2346,1606,451
+ ST Borrowings,4819,2603,2874,4360,1382,1753,1380,2332,1593,445
+ ST Finance Leases,0,0,0,0,0,0,15,14,13,6
+ Other ST Liabilities,1568,1189,0,0,1097,0,1683,909,715,859
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,1568,1189,0,0,1097,0,1683,909,715,859
Total Current Liabilities,7637,5561,5602,7126,4077,4634,4862,5004,4416,3958
+ LT Debt,15831,19176,19192,18192,21115,17751,19618,22131,22248,21203
+ LT Borrowings,15831,19176,19192,18192,21115,17751,19618,22131,22248,21203
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,14261,15007,14971,11589,13140,10864,10846,10092,10093,10304
+ Accrued Liabilities,8116,8098,7761,4684,2212,2591,2898,3125,3437,4202
+ Pension Liabilities,2689,3932,4245,3719,3975,2906,3065,3345,2669,2335
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,3456,2977,2965,3186,6953,5367,4883,3622,3987,3767
Total Noncurrent Liabilities,30092,34183,34163,29781,34255,28615,30464,32223,32341,31507
Total Liabilities,37729,39744,39765,36907,38332,33249,35326,37227,36757,35465
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,71,0,0,0,0
+ Share Capital & APIC,9818,9889,9994,10599,10045,11581,10922,10130,10295,11379
+ Common Stock,42,42,42,44,44,51,54,54,57,57
+ Additional Paid in Capital,9776,9847,9952,10555,10001,11530,10868,10076,10238,11322
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,2590,2285,2256,-4532,-6262,-4879,-3967,-2888,-1605,-1199
+ Other Equity,284,246,171,174,142,41,20,-5,-15,-14
Equity Before Minority Interest,12692,12420,12421,6241,3925,6814,6975,7237,8675,10166
+ Minority/Non Controlling Interest,3,2,1,0,0,0,0,0,0,477
Total Equity,12695,12422,12422,6241,3925,6814,6975,7237,8675,10643
Total Liabilities & Equity,50424,52166,52187,43148,42257,40063,42301,44464,45432,46108
Shares Outstanding,419,421,424,442,445,512,541,543,570,572
Capital Leases - Total,0,0,0,0,0,0,15,14,13,6
Net Debt,20432,21694,21935,22353,21908,19137,20371,22729,22379,21488
Net Debt to Equity,160.95,174.64,176.58,358.16,558.17,280.85,292.06,314.07,257.97,201.90
Tangible Common Equity Ratio,14,13,13,2,-5,3,3,4,8,12
Current Ratio,0.51,0.70,0.54,0.41,0.76,0.51,0.50,0.74,0.73,0.61
Cash Conversion Cycle,-1.91,9.91,-41.25,-105.53,-71.14,-120.50,-142.66,-42.21,-28.12,-32.40
Number of Employees,15754,15557,15781,15707,15617,12494,12316,12153,12395,12335
