,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,8.29,10.72,37.00,0,0,0,13.44,0,5.18,4.81
Price/Earnings Average,7.23,10.01,34.77,-73.64,-9.56,-7882.93,13.26,-4.94,4.60,4.35
Price/Earnings High,8.65,10.77,38.43,-86.14,-10.32,-9740.21,15.46,-8.21,5.71,4.99
Price/Earnings Low,5.61,8.88,28.81,-62.21,-8.85,-5414.39,10.19,-2.34,3.36,3.58
Price/Book Value,2.70,2.25,2.09,1.94,2.04,1.30,1.59,1.59,1.63,1.23
Price/Book Value Average,2.35,2.10,1.96,1.70,2.14,1.78,1.57,1.44,1.44,1.11
Price/Book Value High,2.82,2.26,2.17,1.99,2.31,2.20,1.83,2.40,1.79,1.28
Price/Book Value Low,1.82,1.86,1.63,1.44,1.98,1.22,1.21,0.68,1.06,0.91
Price/Tangible Book Value,0.75,0.73,0.84,0.86,0.84,0.63,0.71,0.52,0.72,1.23
Price/Tangible Book Value Average,0.65,0.69,0.79,0.76,0.88,0.86,0.70,0.47,0.64,1.11
Price/Tangible Book Value High,0.78,0.74,0.87,0.89,0.95,1.06,0.81,0.78,0.80,1.28
Price/Tangible Book Value Low,0.51,0.61,0.66,0.64,0.81,0.59,0.53,0.22,0.47,0.91
Price/Sales,1.08,1.25,1.38,1.35,1.11,0.73,0.90,0.74,0.93,0.87
Price/Sales Average,0.94,1.17,1.30,1.19,1.17,1.00,0.89,0.67,0.83,0.79
Price/Sales High,1.13,1.26,1.43,1.39,1.26,1.23,1.03,1.12,1.03,0.91
Price/Sales Low,0.73,1.03,1.07,1.00,1.08,0.68,0.68,0.32,0.61,0.65
Price/Cash Flow,12.85,16.12,28.24,29.90,-6.46,568.79,-48.18,31.42,7.72,11.70
Price/Cash Flow Average,11.20,15.05,26.54,26.24,-6.78,775.37,-47.52,28.42,6.85,10.59
Price/Cash Flow High,13.40,16.20,29.34,30.69,-7.31,958.05,-55.42,47.25,8.51,12.17
Price/Cash Flow Low,8.69,13.35,21.99,22.17,-6.27,532.56,-36.53,13.46,5.01,8.71
Price/Free Cash Flow,12.91,16.34,28.99,29.90,-6.46,576.22,-48.88,31.42,7.82,11.84
Price/Free Cash Flow Average,11.25,15.25,27.25,26.24,-6.78,785.50,-48.21,28.42,6.93,10.71
Price/Free Cash Flow High,13.47,16.42,30.12,30.69,-7.31,970.57,-56.23,47.25,8.61,12.31
Price/Free Cash Flow Low,8.73,13.53,22.58,22.17,-6.27,539.52,-37.07,13.46,5.07,8.81
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/Sales Average,1.51,1.59,1.67,1.64,1.72,1.65,1.58,1.49,1.40,1.24
EV/Sales High,1.70,1.67,1.80,1.83,1.81,1.87,1.72,1.93,1.59,1.35
EV/Sales Low,1.30,1.46,1.47,1.47,1.64,1.35,1.37,1.14,1.19,1.10
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBITDA Average,22.35,23.03,21.26,21.18,22.21,14.59,15.68,15.84,15.68,14.41
EV/EBITDA High,25.07,24.27,22.85,23.55,23.35,16.60,17.13,20.54,17.83,15.70
EV/EBITDA Low,19.24,21.18,18.66,19.02,21.12,11.93,13.66,12.11,13.28,12.87
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,51.11,56.51,62.51,65.31,59.58,38.62,51.00,37.52,56.74,63.24
High Price,53.33,56.79,64.93,67.03,67.47,65.05,58.66,56.42,62.54,65.73
Low Price,34.56,46.80,48.68,48.41,57.85,36.16,38.67,16.07,36.80,47.05
Enterprise Value,-164970,-163515,-155472,-159232,-165998,-172982,-185215,-221344,-212701,-164252
Enterprise Value Average,105331,102426,98414,86639,86024,78239,78488,65265,72623,69844
Enterprise Value High,118171,107972,105794,96319,90474,88988,85765,84638,82607,76108
Enterprise Value Low,90691,94226,86393,77786,81825,63952,68374,49874,61534,62395
