,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,41693,31217,29350,30912,31640,34540,35350,37534,30163,27179
ST Debt,0,0,0,0,0,0,0,0,0,1500
LT Debt,41693,31217,29350,30912,31640,34540,35350,37534,30163,25679
Total Debt/EBITDA,8.85,7.02,6.34,7.56,8.17,6.44,7.06,9.11,6.51,5.61
Net Debt/EBITDA,8.37,6.62,5.99,7.10,7.56,5.91,6.49,8.42,6.04,5.18
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,2.20,2.59,3.61,3.25,3.32,4.10,3.53,2.83,3.55,4.31
EBITDA-CapEx/Interest Expense,2.20,2.59,3.61,3.25,3.32,4.10,3.53,2.83,3.55,4.31
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,2142,1718,1281,1260,1168,1309,1417,1457,1305,1125
Common Equity/Total Assets,5.12,6.70,7.19,6.72,5.26,5.21,5.30,3.46,4.79,7.18
Long-Term Debt/Equity (%),41.23,29.10,32.54,40.22,48.15,60.27,52.43,55.85,43.77,60.80
Long-Term Debt/Capital (%),59.51,47.20,44.73,47.60,54.18,56.50,54.02,63.48,48.53,37.93
Long-Term Debt/Total Assets (%),7.70,6.05,5.91,6.20,6.35,7.02,6.73,6.40,5.06,4.88
Total Debt/Equity (%),41.23,29.10,32.54,40.22,48.15,60.27,52.43,55.85,43.77,64.35
Total Debt/Capital (%),59.51,47.20,44.73,47.60,54.18,56.50,54.02,63.48,48.53,40.15
Total Debt/Total Assets (%),7.70,6.05,5.91,6.20,6.35,7.02,6.73,6.40,5.06,5.16
Net Debt to Equity,39.02,27.46,30.73,37.79,44.56,55.26,48.19,51.65,40.58,59.51
Net Debt/Capital (%),58.17,45.76,43.33,46.04,52.25,54.35,51.92,61.65,46.64,38.29
EBITDA,4713,4448,4629,4090,3874,5362,5006,4120,4633,4848
EBITDA-CapEx,4713,4448,4629,4090,3874,5362,5006,4120,4633,4848
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
