,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,5.12,6.70,7.19,6.72,5.26,5.21,5.30,3.46,4.79,7.18
Long-Term Debt/Equity (%),41.23,29.10,32.54,40.22,48.15,60.27,52.43,55.85,43.77,60.80
Long-Term Debt/Capital (%),59.51,47.20,44.73,47.60,54.18,56.50,54.02,63.48,48.53,37.93
Long-Term Debt/Total Assets (%),7.70,6.05,5.91,6.20,6.35,7.02,6.73,6.40,5.06,4.88
Total Debt/Equity (%),41.23,29.10,32.54,40.22,48.15,60.27,52.43,55.85,43.77,64.35
Total Debt/Capital (%),59.51,47.20,44.73,47.60,54.18,56.50,54.02,63.48,48.53,40.15
Total Debt/Total Assets (%),7.70,6.05,5.91,6.20,6.35,7.02,6.73,6.40,5.06,5.16
CFO/Total Liabilities,1.33,1.23,0.71,0.57,-1.98,0.01,-0.20,0.20,1.19,0.87
CFO/CapEx,0,0,0,0,0,0,0,0,0,0
Altman's Z-Score,0.29,0.32,0.32,0.28,0.24,0.20,0.22,0.15,0.20,0.25
