,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.89,8.86,8.00,8.07,6.95,6.76,6.75,7.43,7.52,8.11
Days Sales Outstanding,61.94,41.20,45.64,45.24,52.55,53.97,54.11,49.10,48.53,45.02
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,2.52,5.61,5.87,7.07,5.97,5.54,5.57,6.90,6.18,5.65
Accounts Payable Turnover Days,144.74,65.01,62.16,51.64,61.10,65.88,65.56,52.92,59.02,64.58
Cash Conversion Cycle,-82.80,-23.80,-16.51,-6.39,-8.54,-11.91,-11.46,-3.82,-10.48,-19.56
Inventory to Cash Days,61.94,41.20,45.64,45.24,52.55,53.97,54.11,49.10,48.53,45.02
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
