,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,575,565,595,595,583,569,554,561,561,559
Diluted Weighted Avg Shares,395,575,559,599,594,579,565,555,565,561
Basic Weighted Avg Shares,390,570,555,595,589,575,561,552,562,559
Revenue per Share,4.60,7.41,8.44,10.01,9.90,10.91,11.67,14.93,16.31,17.24
EBITDA per Share,2.86,3.35,3.99,4.80,5.01,5.57,5.95,7.05,8.11,8.52
Operating Income per Share,2.45,2.77,3.31,3.78,4.10,4.55,4.77,5.68,6.32,6.67
"Basic EPS, GAAP",0.65,1.72,2.30,2.39,4.27,3.46,3.45,3.78,7.22,2.59
Basic EPS from Cont Ops,0.69,1.76,2.33,2.44,4.32,3.51,3.49,3.82,7.24,2.68
"Diluted EPS, GAAP",0.64,1.71,2.28,2.37,4.23,3.43,3.42,3.76,7.18,2.58
Diluted EPS from Cont Ops,0.68,1.75,2.32,2.42,4.28,3.49,3.47,3.80,7.20,2.67
Dividend per Share,0.19,0.52,0.60,0.69,0.81,0.97,1.11,1.21,1.33,1.53
Cash Flow per Share,1.88,2.66,2.36,3.61,3.54,4.41,4.74,5.22,5.56,6.36
Free Cash Flow per Basic Share,1.43,2.22,1.86,3.00,2.93,3.92,4.20,4.48,4.75,5.50
Cash & Equivalents per Share,1.80,3.28,1.10,0.72,0.95,1.27,1.52,1.04,1.08,3.22
Book Value per Share,4.32,5.68,6.97,8.06,11.72,14.63,17.39,19.69,25.59,26.74
Tangible Book Value per Share,-10.38,-6.65,-13.38,-11.63,-9.49,-10.98,-11.26,-28.65,-21.59,-20.47
