,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,68.64,25.77,22.39,23.61,16.53,21.53,26.83,29.90,18.94,39.66
Price/Earnings Average,53.94,23.57,20.48,21.88,14.90,21.53,24.75,25.40,16.61,42.09
Price/Earnings High,69.73,26.67,23.24,25.05,17.10,23.91,27.73,30.20,19.36,53.12
Price/Earnings Low,38.09,21.20,17.62,19.01,13.07,19.36,20.66,16.78,15.09,34.25
Price/Book Value,10.35,7.81,7.37,7.00,6.02,5.09,5.32,5.75,5.35,3.84
Price/Book Value Average,8.14,7.14,6.74,6.49,5.43,5.09,4.90,4.88,4.69,4.07
Price/Book Value High,10.52,8.08,7.65,7.43,6.23,5.65,5.49,5.81,5.46,5.14
Price/Book Value Low,5.74,6.42,5.80,5.64,4.76,4.57,4.09,3.23,4.26,3.31
Price/Tangible Book Value,-4.31,-6.67,-3.84,-4.85,-7.43,-6.78,-8.21,-3.95,-6.34,-5.01
Price/Tangible Book Value Average,-3.38,-6.10,-3.51,-4.50,-6.70,-6.78,-7.58,-3.35,-5.56,-5.32
Price/Tangible Book Value High,-4.38,-6.90,-3.99,-5.15,-7.69,-7.53,-8.49,-3.99,-6.48,-6.71
Price/Tangible Book Value Low,-2.39,-5.48,-3.02,-3.91,-5.88,-6.10,-6.33,-2.22,-5.05,-4.33
Price/Sales,9.71,5.99,6.09,5.63,7.12,6.82,7.92,7.58,8.38,5.95
Price/Sales Average,7.63,5.48,5.57,5.22,6.42,6.82,7.31,6.44,7.35,6.32
Price/Sales High,9.87,6.20,6.32,5.98,7.37,7.57,8.19,7.65,8.57,7.97
Price/Sales Low,5.39,4.93,4.79,4.54,5.63,6.13,6.10,4.25,6.68,5.14
Price/Cash Flow,23.72,16.70,21.75,15.62,19.93,16.90,19.50,21.68,24.61,16.14
Price/Cash Flow Average,18.64,15.27,19.91,14.48,17.97,16.90,17.99,18.42,21.59,17.13
Price/Cash Flow High,24.10,17.28,22.58,16.57,20.62,18.76,20.16,21.90,25.16,21.61
Price/Cash Flow Low,13.16,13.73,17.12,12.58,15.76,15.19,15.02,12.17,19.61,13.94
Price/Free Cash Flow,19.32,14.46,18.09,13.44,17.16,15.32,17.62,19.08,21.62,14.26
Price/Free Cash Flow Average,15.18,13.22,16.55,12.46,15.47,15.32,16.26,16.21,18.96,15.13
Price/Free Cash Flow High,19.63,14.96,18.78,14.26,17.75,17.01,18.22,19.27,22.09,19.10
Price/Free Cash Flow Low,10.72,11.89,14.24,10.83,13.57,13.77,13.57,10.71,17.22,12.32
EV/Sales,16.76,6.56,7.97,6.64,8.01,7.84,8.95,9.69,9.85,7.68
EV/Sales Average,13.73,6.34,7.42,6.23,7.32,7.83,8.34,8.53,8.82,8.04
EV/Sales High,17.03,7.05,8.22,6.99,8.25,8.58,9.21,9.77,10.04,9.70
EV/Sales Low,10.43,5.79,6.58,5.55,6.53,7.15,7.15,6.31,8.15,6.87
EV/EBITDA,26.96,14.50,16.86,13.85,15.84,15.35,17.55,20.54,19.81,15.54
EV/EBITDA Average,22.09,14.01,15.70,13.00,14.47,15.35,16.37,18.08,17.74,16.27
EV/EBITDA High,27.39,15.59,17.40,14.58,16.32,16.81,18.07,20.70,20.18,19.62
EV/EBITDA Low,16.77,12.80,13.93,11.57,12.92,14.02,14.03,13.38,16.39,13.89
EV/EBIT,31.50,17.56,20.29,17.61,19.34,18.79,21.90,25.46,25.44,19.83
EV/EBIT Average,25.81,16.96,18.89,16.53,17.67,18.79,20.42,22.41,22.78,20.77
EV/EBIT High,32.00,18.88,20.94,18.53,19.94,20.58,22.55,25.66,25.92,25.04
EV/EBIT Low,19.60,15.50,16.77,14.72,15.79,17.16,17.50,16.58,21.04,17.73
Last Price,44.70,44.36,51.39,56.42,70.56,74.45,92.44,113.15,136.78,102.59
High Price,45.41,45.90,53.35,59.86,72.99,82.65,95.56,114.29,139.79,137.40
Low Price,24.81,36.48,40.45,45.44,55.80,66.92,71.20,63.51,108.95,88.60
Enterprise Value,30082,27696,37294,39577,46713,49180,58580,79880,90336,73980
Enterprise Value Average,24652,26751,34724,37147,42681,49170,54611,70324,80898,77496
Enterprise Value High,30564,29768,38490,41647,48146,53846,60308,80520,92024,93439
Enterprise Value Low,18714,24445,30815,33069,38124,44895,46813,52032,74723,66159
