,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.02,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01
Current Ratio,1.00,0.99,0.97,0.97,0.99,1.01,0.99,0.99,1.01,1.05
Quick Ratio,0.03,0.05,0.02,0.02,0.03,0.03,0.03,0.02,0.04,0.06
CFO/Avg Current Liab,0.02,0.03,0.02,0.04,0.04,0.04,0.04,0.04,0.03,0.02
Common Equity/Total Assets,3.83,4.70,5.32,5.85,8.73,8.97,10.20,8.75,7.42,7.69
Long-Term Debt/Equity (%),30.32,17.89,31.71,24.52,25.17,37.51,31.85,73.60,55.60,80.72
Long-Term Debt/Capital (%),49.69,29.19,40.93,34.46,32.93,40.91,31.00,51.54,44.28,55.04
Long-Term Debt/Total Assets (%),6.05,3.29,6.05,4.72,5.45,6.99,5.85,11.45,6.54,9.45
Total Debt/Equity (%),39.10,34.16,49.13,40.30,35.98,43.01,46.65,85.89,62.29,80.73
Total Debt/Capital (%),64.07,55.72,63.42,56.66,47.07,46.90,45.39,60.14,49.61,55.05
Total Debt/Total Assets (%),7.80,6.28,9.37,7.76,7.79,8.02,8.57,13.36,7.32,9.46
CFO/Total Liabilities,1.42,2.72,2.08,3.25,3.40,3.36,3.45,2.70,1.83,2.07
CFO/CapEx,4.11,6.06,4.73,5.89,5.84,9.05,8.72,7.03,6.91,7.37
Altman's Z-Score,0.48,0.53,0.56,0.61,0.81,0.73,0.79,0.72,0.53,0.53
